,Year,Area Name,Radius Location,heathrow_distance,CCG_Poll_Map,LAT,LONG,<75 Coronary Heart Disease Mortality Rate,Asthma Admissions Over 19yr,Asthma Admissions Under 19yr,Asthma Mortality Rate,Asthma Prevalence,Atrial Fibrillation Prevalence,CHD Admissions,CHD Prevalence,CKD Prevalence,COPD (contributory cause) Mortality Rate,COPD Admissions,COPD Prevalence,Diabetes Prevalence,Heart Failure Admissions,Heart Failure Prevalence,Hypertension Prevalence,Pneumonia (all mentions) Mortality Rate,Pneumonia Admissions,Respiratory Admissions,Respiratory Tract Admissions 1yr,Respiratory Tract Admissions U1yr,Stroke Admissions,Stroke Atrial Fib Admissions,Stroke: Prevalence,Under 75 Resp Disease Mortality Rate,Unnamed: 0,Carbon monoxide,Nitric Oxide,Nitrogen dioxide,Oxides of Nitrogen,Ozone,PM10 Particulate matter,PM10,PM2.5,Sulphur dioxide
187,2012,NHS Hammersmith And Fulham CCG,Outer,16573.14549,Hammersmith and Fulham,51.4873,-0.21735,48.01,,,0.0,4.3625413854421495,0.818375627535933,512.066,1.70797842553568,1.9087235182,61.37004964766211,,1.0792144379930602,4.3128427214,214.46,0.40525803884582506,9.146059909418687,182.250247854232,,,,,,,0.921040997376875,32.7692376957612,46.0,,,92.04156192063498,,,,37.70916463911675,,
188,2012,NHS Harrow CCG,Outer,16107.86487,No Pollution Readings,51.5946,-0.33603,39.66,,,3.8318489340434105,,,,,,23.1812658556786,,,,,,,178.466711045266,,,,,,,,25.522630315540198,,,,,,,,,,
189,2012,NHS Herts Valleys CCG,Outer,29114.52213,Watford,51.7317,-0.45521000000000006,30.81,,,1.30282019403472,5.615777614024839,1.4634370502150802,482.031,2.6301493962932403,3.6629498856000002,36.233819070342896,,1.25845411024439,4.8119940387,103.525,0.548645290890322,12.3907181624075,180.84776556734505,,,,,,,1.5389311674180501,27.2414460771751,163.0,,,38.5531932333797,,,,21.794203034165484,,
190,2012,NHS Hillingdon CCG,Inner,7458.185529,Hillingdon,51.5366,-0.4418,43.62,,,1.91020280755099,5.20637523844601,1.12855757971654,675.6489999999999,2.4086087261684304,3.1985187323,40.586149520308105,,1.1817193129975199,6.4330823382,154.38299999999995,0.483320071855205,12.6667384755439,207.770265486781,,,,,,,1.1327271274248505,30.478241250547,63.0,,,41.39339736427314,,,,20.82588014409068,8.59516415766024,
191,2012,NHS Hounslow CCG,Inner,5336.9847119999995,Hounslow,51.4624,-0.37847,44.07,,,2.7384652703797503,4.4977102816629415,0.8293332229854621,815.044,2.2690281111203103,3.1844115745,47.038594926397295,,0.95381941570802,6.2385390125999995,146.717,0.4593230158073329,11.0658225054484,240.47057415899897,,,,,,,0.970371596457833,33.735048179001396,80.0,,42.47640685450005,44.75177720684012,109.84288661361906,31.53995588994994,23.91549859262039,,,2.173683352033509
192,2012,NHS Kingston CCG,Inner,14640.30942,South West London,51.3929,-0.28371999999999997,36.5,,,4.1,4.79137172127983,1.09191999794075,640.034,2.27959535637983,2.5937128662999998,29.42,,1.08883111534402,4.8232720679000005,130.156,0.473113851064377,10.6736338129682,180.62,,,,,,,1.01315349172437,26.64,129.0,,,32.365485376182264,,40.2936849597165,,19.472033955541164,13.552664502276757,
193,2012,NHS Merton CCG,Outer,19616.70838,South West London,51.4106,-0.18867,39.87,,,2.52,4.78138501306226,0.949941001730922,548.374,2.12623333930203,2.7988159683,42.62,,1.07666101936153,5.426005577000001,142.914,0.459589629160296,10.5696432096895,209.91,,,,,,,1.01972883752749,29.04,129.0,,,32.365485376182264,,40.2936849597165,,19.472033955541164,13.552664502276757,
194,2012,NHS North West Surrey CCG,Inner,12083.80783,Surrey Heartlands,51.3683,-0.5151899999999999,28.99,,,1.18,5.04130546794933,1.50811670847229,513.507,2.63347130133457,4.2059073846,33.11,,1.27087214273177,5.3358405426,118.34700000000001,0.5135580456483461,12.699945077033696,198.06,,,,,,,1.50981535691435,22.72,146.0,,,40.95292965944561,,20.15591060329671,,21.317825226014282,9.758064056670998,
195,2012,NHS Oxfordshire CCG,Outer,66982.40789,Oxford,51.7715,-1.29146,29.19,,,2.21092422486768,5.97045485678031,1.4482743704173702,393.42699999999996,2.6111908177905296,3.9242073236,36.3941840275478,,1.21280722118483,4.6895488822,94.97200000000001,0.5767719515799951,11.993251768166498,180.767110388403,,,,,,,1.62692948241927,24.675701642902002,97.0,,,37.275135299160645,,35.100020181067926,,20.511618587089643,,
196,2012,NHS Richmond CCG,Inner,11948.41495,South West London,51.4403,-0.28911,30.72,,,0.0,4.47933034876022,1.29759751746766,501.855,1.94491387233538,2.6293835533000003,28.78,,0.9764100131439808,3.5264796361,92.74700000000001,0.40716692855801595,10.341249369978401,158.54,,,,,,,1.11377943807011,22.38,129.0,,,32.365485376182264,,40.2936849597165,,19.472033955541164,13.552664502276757,
197,2012,NHS Surrey Heath CCG,Outer,23497.23959,No Pollution Readings,51.3281,-0.70434,31.32,,,,5.8757259890404425,1.4372122020847198,719.2660000000003,2.90176862414823,4.3186882918,32.2082687954572,,1.23158366784429,5.1944874403,103.338,0.45828912684436796,13.1722576481783,191.84882436493697,,,,,,,1.5444015444015402,23.6204107697818,,,,,,,,,,
198,2012,NHS Sutton CCG,Outer,23268.28951,South West London,51.3576,-0.17227,36.24,,,2.44,5.58952339140584,1.18697062823245,587.589,2.61058582916618,3.5855071970999997,42.93,,1.33313345254794,5.6592457236,116.48700000000001,0.5353949608626279,12.2626861835976,211.61,,,,,,,1.2651382925183898,31.11,129.0,,,32.365485376182264,,40.2936849597165,,19.472033955541164,13.552664502276757,
199,2012,NHS Wandsworth CCG,Outer,17762.401869999998,South West London,51.4524,-0.20027999999999999,48.89,,,0.0,4.22360931613826,0.7201583853493551,557.928,1.49696153105838,1.6400842386,52.62,,0.907691038578931,4.2448122969,213.933,0.313745978496989,8.60340418511288,201.29,,,,,,,0.7889020265625429,29.24,129.0,,,32.365485376182264,,40.2936849597165,,19.472033955541164,13.552664502276757,
200,2013,NHS Berkshire West CCG,Outer,49791.742289999995,Reading,51.4458,-1.16963,32.47,75.59,105.11,2.68942973841377,6.07635688656638,1.2851894561308002,372.994,2.26858659167585,,36.3224057374948,161.28,,4.50160153592505,120.579,0.47605166478760896,11.911365653118901,203.36984622891998,318.17,964.02,,396.09,,,1.2532526267506299,26.4223555361556,113.0,,,47.01425269888338,,,,23.624317419647607,,
201,2013,NHS Brent CCG,Outer,16247.54245,No Pollution Readings,51.5644,-0.27568000000000004,51.97,,,3.3728845430242504,,,,,,31.0255833285577,,,,,,,188.115694639787,,,,,,,,25.7418471541928,,,,,,,,,,
202,2013,NHS Buckinghamshire CCG,Outer,38818.06153,No Pollution Readings,51.7414,-0.8064399999999999,26.13,52.5,110.45,2.73957428889042,6.072199689246732,1.69037673789777,459.82599999999996,2.943681013782109,,33.691169177844,120.01,,5.65132907742049,84.179,0.554714772887786,13.107734527917302,165.99979518383302,287.73,930.59,,577.17,,,1.5791916379119,19.82263888246469,,,,,,,,,,
203,2013,NHS Croydon CCG,Outer,28645.8407,No Pollution Readings,51.36600000000001,-0.07761,39.94,,,2.45,,,,,,40.43,,,,,,,219.87,,,,,,,,32.73,,,,,,,,,,
204,2013,NHS Ealing CCG,Inner,11465.530929999999,Ealing,51.5244,-0.31405,47.58,139.52,239.01,4.14045401774447,4.7767993827538495,0.8621851003637341,852.288,2.39942194408044,,38.3438123192037,184.12,0.805604203152364,6.91938939093805,190.35,0.453871872435795,11.172155340281401,213.746271456144,394.82,1185.42,,258.07,340.0,,0.901130393249483,30.7948446048833,10.0,,,51.82006763521714,,35.00612546158585,,25.20813151831376,9.885007293789224,
205,2013,NHS East Berkshire CCG,Outer,15803.713430000002,East Berkshire,51.4541,-0.6802600000000001,39.76,77.6,119.21,3.39109876906816,5.3428090230477405,1.16980560901248,553.822,2.5438286687665,,39.4857249648474,196.22,,6.09896824231285,134.06,0.521355138951956,11.120721344087201,209.67467019038898,381.05,1146.73,,472.01,,,1.30314759155549,26.1693349930075,27.0,,,33.90456884493743,,,,22.190329520577134,8.848093391828135,
206,2013,NHS Guildford and Waverley CCG,Outer,33590.83386,Guildford,51.1811,-0.59422,26.14,,,0.0,,,,,,29.28,,,,,,,193.77,,,,,,,,18.26,,,,,,,,,,
207,2013,NHS Hammersmith And Fulham CCG,Outer,16573.14549,Hammersmith and Fulham,51.4873,-0.21735,47.06,150.38,132.55,0.0,4.4118010610473,0.842014704355436,455.38699999999994,1.73742787498826,,68.1351907700628,472.09,1.11988450109516,4.41130118240843,230.942,0.40741052048671705,9.1430040592723,183.01064006023202,431.0,1494.03,,246.35,138.0,,0.9502949276401341,33.930717601286304,47.0,,,77.7979631649266,,,,26.49792140591713,,
208,2013,NHS Harrow CCG,Outer,16107.86487,No Pollution Readings,51.5946,-0.33603,38.21,,,3.40473581473766,,,,,,23.8522049660414,,,,,,,177.309253895177,,,,,,,,22.33672858612589,,,,,,,,,,
209,2013,NHS Herts Valleys CCG,Outer,29114.52213,Watford,51.7317,-0.45521000000000006,29.36,83.44,130.37,1.86158621867056,5.56956932924762,1.48558618038241,483.10900000000004,2.59304379705316,,38.5953909108271,161.7,1.2547509396438001,4.9530973962893485,123.25299999999999,0.5606230442674829,12.3384112760501,177.882799413503,333.66,1016.02,,316.66,692.0,,1.5303581596121099,26.5455244297772,164.0,,,39.23086827290806,,,,23.628673170466953,,
210,2013,NHS Hillingdon CCG,Inner,7458.185529,Hillingdon,51.5366,-0.4418,46.77,109.5,145.23,2.6038644555033197,4.97100472929284,1.12731175078624,752.403,2.29930973313518,,42.255257997372,237.09,1.1696282579478898,6.36347348139505,150.359,0.4688668993510341,12.165826542944501,217.79651944334702,362.91,1156.15,,236.62,324.0,,1.09887505797361,27.9446180006812,64.0,,,39.89078003122446,,,,22.727336984614507,9.734342635001461,
211,2013,NHS Hounslow CCG,Inner,5336.9847119999995,Hounslow,51.4624,-0.37847,45.78,102.71,142.63,4.21711506763129,4.37855040722743,0.852782150434604,778.429,2.25925672438574,,47.9052424896102,242.51,0.9739237560741908,6.44075130797635,152.858,0.466771610430498,11.0262815686811,223.672065132827,410.88,1164.0,,208.88,239.0,,0.9667373896379441,36.0552361252494,81.0,,42.81351359211836,48.00775854848622,113.76668817399523,34.60202533864623,26.847779328196744,,,1.6016065972828608
212,2013,NHS Kingston CCG,Inner,14640.30942,South West London,51.3929,-0.28371999999999997,33.73,48.36,116.43,2.92,4.68665901636015,1.09778513470971,564.7959999999998,2.20877212580354,,31.12,136.47,1.11149475480091,4.88789735785982,147.888,0.453432990423576,10.5330503396939,189.94,402.67,940.69,,353.33,169.0,,1.0343146713245501,24.71,130.0,,,28.02409971414673,,46.69198316284393,,21.258820343384823,16.836224555542348,
213,2013,NHS Merton CCG,Outer,19616.70838,South West London,51.4106,-0.18867,36.81,62.78,252.73,2.55,4.7133957246316776,0.9781998546043492,534.086,2.0958138935667,,46.94,223.7,1.10611121847077,5.613008160803782,160.398,0.468854963236986,10.6474707598303,205.91,442.52,1212.95,,356.95,199.0,,1.0416954237179001,30.72,130.0,,,28.02409971414673,,46.69198316284393,,21.258820343384823,16.836224555542348,
214,2013,NHS North West Surrey CCG,Inner,12083.80783,Surrey Heartlands,51.3683,-0.5151899999999999,29.73,65.1,166.38,1.37,4.89432391657873,1.53804814832438,533.53,2.58627204559004,,32.55,134.95,1.26822496088403,5.41499689620141,113.84700000000001,0.505498627092599,12.6525802542048,196.93,396.79,997.16,,311.47,410.0,,1.51621598170576,24.72,147.0,,,38.89781953479479,,20.364270698630143,,21.68049644431042,9.9703922743585,
215,2013,NHS Oxfordshire CCG,Outer,66982.40789,Oxford,51.7715,-1.29146,28.43,66.16,139.17,1.89540272806979,5.81307874913817,1.4976996349963798,384.21,2.55074292582447,,36.842362262767,156.33,1.25331707922877,4.7701655559035,91.094,0.571415520290747,12.0171410381405,176.795288591551,289.84,987.43,,415.4,708.0,,1.6341655948759601,23.839480873389203,98.0,,,38.267789041121205,,36.76181673923495,,22.2902436294776,,
216,2013,NHS Richmond CCG,Inner,11948.41495,South West London,51.4403,-0.28911,30.76,35.68,76.72,0.0,4.42318029278025,1.27407350014286,446.004,1.8852026362813101,,28.06,118.93,0.9539812980925221,3.51861150835996,87.411,0.3830452826351189,10.1189813223052,160.48,334.03,816.28,,277.12,180.0,,1.0948993477092301,22.18,130.0,,,28.02409971414673,,46.69198316284393,,21.258820343384823,16.836224555542348,
217,2013,NHS Surrey Heath CCG,Outer,23497.23959,No Pollution Readings,51.3281,-0.70434,24.11,82.18,173.13,,5.7879581998770595,1.46451411131601,694.8580000000003,2.84491032816763,,32.4351653672322,148.35,1.17333678432388,5.27773439275592,132.861,0.4507856395656071,13.191411347288305,199.058439053334,384.83,1021.37,,320.98,89.0,,1.53137705306976,27.0357354886023,,,,,,,,,,
218,2013,NHS Sutton CCG,Outer,23268.28951,South West London,51.3576,-0.17227,39.6,77.91,186.0,2.09,5.53321100134423,1.2044722299272401,560.5269999999998,2.5700386199244702,,41.28,204.88,1.34369599078243,5.81963615223791,144.82399999999996,0.51422109373333,12.2399556190923,211.35,453.71,1120.12,,317.84,253.0,,1.2684831544583601,32.7,130.0,,,28.02409971414673,,46.69198316284393,,21.258820343384823,16.836224555542348,
219,2013,NHS Wandsworth CCG,Outer,17762.401869999998,South West London,51.4524,-0.20027999999999999,45.57,84.18,202.21,0.0,4.11841996109043,0.7206565922817759,539.616,1.44746806819611,,54.61,284.36,0.8937961449020171,4.19574774188262,196.639,0.29811045072480397,8.34174054757056,192.54,426.33,1285.15,,294.07,280.0,,0.795585610417274,29.42,130.0,,,28.02409971414673,,46.69198316284393,,21.258820343384823,16.836224555542348,
220,2014,NHS Berkshire West CCG,Outer,49791.742289999995,Reading,51.4458,-1.16963,32.3,81.26,140.65,2.62107633713554,6.10852686917619,1.32540910890586,355.15,2.2362573495628904,3.6060708517552,38.221560157807204,164.84,,4.61326539366175,110.89,0.4992515461341879,11.907297583986699,195.084085064879,402.14,1079.14,,388.83,,,1.2820051364896101,27.5123399874364,114.0,,,41.87001978274143,,,,28.024767142583247,,
221,2014,NHS Brent CCG,Outer,16247.54245,No Pollution Readings,51.5644,-0.27568000000000004,47.26,,,2.94025295126249,,,,,,33.1947264874246,,,,,,,174.16732382543998,,,,,,,,25.9941781203127,,,,,,,,,,
222,2014,NHS Buckinghamshire CCG,Outer,38818.06153,No Pollution Readings,51.7414,-0.8064399999999999,27.4,97.28,158.97,2.76546304068169,6.194131136799741,1.77005818941982,456.806,2.93306656682423,3.33552247922077,36.5991687586382,174.49,,5.85792526903561,88.556,0.56024867006755,13.282749099078,161.95909068558996,361.79,1207.74,,706.72,,,1.60059905461693,21.6444232535634,,,,,,,,,,
223,2014,NHS Croydon CCG,Outer,28645.8407,No Pollution Readings,51.36600000000001,-0.07761,36.78,,,2.91,,,,,,42.01,,,,,,,215.23,,,,,,,,32.48,,,,,,,,,,
224,2014,NHS Ealing CCG,Inner,11465.530929999999,Ealing,51.5244,-0.31405,43.97,142.95,190.34,4.65262890851473,4.97716239806777,0.9307219551856899,873.883,2.42700337183442,2.12373604441252,39.3667833399911,223.79,0.8403280962288059,7.3721198847093,179.22799999999995,0.433316593729823,11.433627472080701,201.11930543156,473.91,1378.73,,262.74,330.0,61.8,0.9130258029031261,32.08054945619001,11.0,,,48.73111183101688,,36.15235679691407,,20.096599504327465,11.0727294379344,
225,2014,NHS East Berkshire CCG,Outer,15803.713430000002,East Berkshire,51.4541,-0.6802600000000001,36.14,102.05,173.85,4.04740157488704,5.3474054114051786,1.2218997305397,552.258,2.5125224648650697,3.0114677757855803,44.864612078719304,226.74,,6.25189609386324,172.30599999999995,0.546477768934841,11.1472963047806,204.79653443389,451.02,1384.74,,520.78,,,1.31541969445422,29.0599735213409,28.0,,,34.18785703272831,,,,19.033874080234835,7.685846437182932,
226,2014,NHS Guildford and Waverley CCG,Outer,33590.83386,Guildford,51.1811,-0.59422,25.16,,,0.0,,,,,,30.54,,,,,,,177.38,,,,,,,,19.13,,,,,,,,,,
227,2014,NHS Hammersmith And Fulham CCG,Outer,16573.14549,Hammersmith and Fulham,51.4873,-0.21735,39.12,149.97,118.94,0.0,4.50783802707328,0.894176909911312,467.7,1.70861210518127,1.9917355400421293,66.4554307890351,366.42,1.17132799128676,4.39395245690179,216.67,0.406488252683989,9.21746149058659,184.661894268835,523.54,1480.78,,232.46,144.0,43.5,0.9831569939318501,38.38263412456711,48.0,,,80.75805644668205,,,,28.40697463768117,,
228,2014,NHS Harrow CCG,Outer,16107.86487,No Pollution Readings,51.5946,-0.33603,35.2,,,2.68301970607282,,,,,,23.9212962986951,,,,,,,170.50700482813,,,,,,,,20.617343243013,,,,,,,,,,
229,2014,NHS Herts Valleys CCG,Outer,29114.52213,Watford,51.7317,-0.45521000000000006,28.69,94.97,135.67,1.9392608197852002,5.5993094745472805,1.52789966242401,448.288,2.5451115538103797,3.48813093658122,38.41144728160271,164.63,1.2711945834107299,5.0750648000434015,148.634,0.569619442327032,12.3742097070712,171.500934766941,417.15,1221.31,,358.4,646.0,51.9,1.51925208022394,27.1632930270259,165.0,,,39.91325294937453,,,,20.767375200209635,,
230,2014,NHS Hillingdon CCG,Inner,7458.185529,Hillingdon,51.5366,-0.4418,41.78,132.98,199.33,3.14467064280233,5.04717657613789,1.17999806557694,633.49,2.29395893019734,2.82577547199712,40.7905247802986,250.87,1.21801948430949,6.69973094968375,182.484,0.4752677341569079,12.347288972788,215.44927795303286,468.33,1394.05,,293.54,308.0,55.6,1.1126267797525902,27.7632502953777,65.0,,,40.06166650437836,,,,21.32522857788094,8.845459043264858,
231,2014,NHS Hounslow CCG,Inner,5336.9847119999995,Hounslow,51.4624,-0.37847,40.43,98.75,148.3,4.0678201953665605,4.501009777848871,0.894803143308472,818.89,2.2441729486179702,2.78956680697738,49.708740151932794,278.91,1.0074450287603398,6.76764470857796,194.50599999999997,0.484560063452707,11.0638992754927,208.915265126599,418.95,1315.21,,325.29,214.0,55.6,0.986782907760293,34.3627665752023,82.0,,42.56400003794261,44.91178243490025,110.2722204289658,34.73975631668715,24.561485050362847,,,1.858234573189595
232,2014,NHS Kingston CCG,Inner,14640.30942,South West London,51.3929,-0.28371999999999997,31.84,53.85,214.74,2.45,4.650917527947692,1.10937013489218,592.752,2.13487208846838,2.35268766561802,33.27,125.66,1.11137895360633,4.89251928478892,150.808,0.4334026375789721,10.3112664597583,181.16,460.33,1046.46,,311.67,156.0,70.0,1.00390715239903,27.47,131.0,,,29.834611262268897,,46.118399821500226,,17.834866632433698,,
233,2014,NHS Merton CCG,Outer,19616.70838,South West London,51.4106,-0.18867,36.98,108.15,241.14,2.85,4.85109743052973,1.0673607954936701,608.053,2.18154774201545,2.9521584157832903,54.75,211.04,1.14907701983684,6.04595512483328,165.899,0.49810170456371294,11.180891257741196,184.81,463.69,1274.27,,283.03,190.0,55.0,1.1086779875773,26.3,131.0,,,29.834611262268897,,46.118399821500226,,17.834866632433698,,
234,2014,NHS North West Surrey CCG,Inner,12083.80783,Surrey Heartlands,51.3683,-0.5151899999999999,30.59,69.17,200.92,1.66,4.85013382638276,1.6001040718095498,495.695,2.5536343481257404,3.60935580047786,33.23,159.19,1.2723885864225,5.56439654473173,124.24700000000001,0.4984928962686379,12.7817342902773,192.82,461.08,1116.06,,352.58,410.0,66.7,1.5173448402802199,27.55,148.0,,,37.442714415380564,,19.273751727123283,,18.961303204552365,10.016992674593206,
235,2014,NHS Oxfordshire CCG,Outer,66982.40789,Oxford,51.7715,-1.29146,26.88,59.04,156.94,1.76612710013529,5.8784235136940595,1.5423126955665702,349.11199999999997,2.51084625391133,3.4465443153284196,37.4711621104922,162.21,1.2883310480610302,4.86526986642475,95.749,0.5720915515241011,12.125584502337999,171.056026613631,342.44,1062.65,,398.02,700.0,58.4,1.6373800232043,25.159689625876798,99.0,,,38.5703141679721,,34.717028121300004,,19.60185019192945,,
236,2014,NHS Richmond CCG,Inner,11948.41495,South West London,51.4403,-0.28911,27.62,45.63,107.23,0.0,4.3845189897821495,1.31337960285329,456.501,1.8609022556391002,2.3936456855991,27.79,134.7,0.9359938307306728,3.57362334164471,114.961,0.4063042220936961,10.0641025641026,161.73,375.04,969.1,,381.2,182.0,63.4,1.07962213225371,21.58,131.0,,,29.834611262268897,,46.118399821500226,,17.834866632433698,,
237,2014,NHS Surrey Heath CCG,Outer,23497.23959,No Pollution Readings,51.3281,-0.70434,25.58,98.52,122.85,,5.79541822056473,1.58018114011721,707.814,2.8098028769312697,3.63254969938621,31.5357584553784,182.73,1.1720831113478998,5.39960726870962,102.109,0.491209376664891,13.377730420884399,196.407208807673,473.32,1205.69,,277.32,101.0,71.4,1.5450186467767701,25.951868484033604,,,,,,,,,,
238,2014,NHS Sutton CCG,Outer,23268.28951,South West London,51.3576,-0.17227,35.51,94.67,170.61,2.53,5.58242644095123,1.27017968136787,552.856,2.5276310486009503,3.5059413960252703,42.25,222.76,1.43405672585333,6.06606674494856,137.69799999999998,0.497464944101487,12.262669976028302,202.32,487.5,1216.42,,448.73,241.0,51.5,1.29192388468147,32.94,131.0,,,29.834611262268897,,46.118399821500226,,17.834866632433698,,
239,2014,NHS Wandsworth CCG,Outer,17762.401869999998,South West London,51.4524,-0.20027999999999999,41.0,103.58,167.5,0.0,4.230562460411671,0.7526441015377571,559.692,1.44247914792597,1.5560003999276701,52.83,300.27,0.903013237806793,4.34794921970247,185.71599999999998,0.314843695940299,8.39804972560959,192.9,449.37,1347.71,,319.94,229.0,57.9,0.8093319352108629,28.91,131.0,,,29.834611262268897,,46.118399821500226,,17.834866632433698,,
240,2015,NHS Berkshire West CCG,Outer,49791.742289999995,Reading,51.4458,-1.16963,29.2,82.06,164.77,2.87399389904046,5.969377477722559,1.4293694617903798,375.80400000000003,2.19960501805661,3.56350211082213,41.721695285598,172.36,,4.76913880905956,128.411,0.533495590198965,11.9358476225285,196.305127591176,422.41,1156.19,70.57,539.44,,,1.27278881756694,27.1007155316082,115.0,,,38.86213980675558,,,,25.26028931555196,,
241,2015,NHS Brent CCG,Outer,16247.54245,No Pollution Readings,51.5644,-0.27568000000000004,46.21,,,3.6757772008387204,,,,,,35.474021220796104,,,,,,,164.68824471735599,,,,,,,,26.434672116520602,,,,,,,,,,
242,2015,NHS Buckinghamshire CCG,Outer,38818.06153,No Pollution Readings,51.7414,-0.8064399999999999,27.64,63.76,124.13,2.47232469446976,6.01530388570138,1.8589033044830001,415.695,2.874886809827109,3.2790798984994,39.99007244669271,150.53,,5.9282821039575175,110.78200000000001,0.597299516991448,13.265218215337999,163.690380264101,339.25,1160.93,98.25,837.34,,,1.6037109146914599,22.2120630645971,,,,,,,,,,
243,2015,NHS Croydon CCG,Outer,28645.8407,No Pollution Readings,51.36600000000001,-0.07761,33.13,,,2.19,,,,,,37.83,,,,,,,207.93,,,,,,,,32.11,,,,,,,,,,
244,2015,NHS Ealing CCG,Inner,11465.530929999999,Ealing,51.5244,-0.31405,44.87,140.65,206.32,5.06055216471963,4.9445417122365,0.9875940537825699,831.934,2.44856672127223,2.0576181075193998,41.6246425108106,228.08,0.8857366822660209,7.79446855627069,210.533,0.4614091990818761,11.5584647230841,196.193501630313,466.29,1398.42,63.54,317.78,382.0,57.9,0.9671756405983772,28.7533355755385,12.0,,,57.431331821617434,,36.43666549734984,,22.298301598920983,11.516187591693607,
245,2015,NHS East Berkshire CCG,Outer,15803.713430000002,East Berkshire,51.4541,-0.6802600000000001,36.01,77.06,142.27,3.36713377539993,5.269201829021241,1.29142790993807,485.44699999999995,2.47172541529201,2.98139010675232,48.29676905722611,201.65,,6.3950877923313705,199.63299999999998,0.589685709324536,11.179950222839599,198.474784499994,449.89,1355.71,59.63,559.7,,,1.31226486079759,29.541480001123,29.0,,,31.191648440520854,,,,16.24208172173037,6.4390870966559675,
246,2015,NHS Guildford and Waverley CCG,Outer,33590.83386,Guildford,51.1811,-0.59422,21.62,,,0.0,,,,,,29.45,,,,,,,174.12,,,,,,,,19.21,,,,,,,,,,
247,2015,NHS Hammersmith And Fulham CCG,Outer,16573.14549,Hammersmith and Fulham,51.4873,-0.21735,34.78,125.87,117.51,0.0,4.35753017650453,0.9361750833400899,470.295,1.67967837163719,1.9427254887204999,62.5643447898539,444.74,1.18750685558677,4.4898614183698,232.9,0.41395821311217396,9.23727722323698,197.804054466183,485.17,1546.66,85.69,374.06,162.0,37.0,1.00055798514901,42.09450471059,49.0,,,77.25785099746336,,,,25.38471751177979,,
248,2015,NHS Harrow CCG,Outer,16107.86487,No Pollution Readings,51.5946,-0.33603,32.95,,,2.92663369953101,,,,,,26.7672177792015,,,,,,,160.45319224995,,,,,,,,20.150049897788,,,,,,,,,,
249,2015,NHS Herts Valleys CCG,Outer,29114.52213,Watford,51.7317,-0.45521000000000006,28.68,95.78,129.1,2.59159306879879,5.44047258215251,1.63705135005431,481.49800000000016,2.5291417241292202,3.41601516421116,38.072679585312294,152.78,1.3056944760172802,5.27275203923014,154.553,0.590885554797808,12.4471155060494,175.612416022743,411.46,1171.53,81.35,407.59,791.0,48.3,1.5278093506099901,27.656715035629894,166.0,,,35.147554524912515,,,,21.838145406792478,,
250,2015,NHS Hillingdon CCG,Inner,7458.185529,Hillingdon,51.5366,-0.4418,40.96,93.14,168.12,3.28869607329076,4.9150575215274195,1.26156102147975,640.515,2.28014742871046,2.69498968038934,45.0694787279615,251.13,1.25893071442428,6.997598145467019,168.965,0.48693559364386296,12.393678056992199,211.404964005589,534.73,1458.42,109.92,398.24,295.0,69.5,1.14681387618487,28.0998277042167,66.0,,,38.13352824525785,,,,18.93107329429504,8.040034847403996,
251,2015,NHS Hounslow CCG,Inner,5336.9847119999995,Hounslow,51.4624,-0.37847,47.21,137.71,137.69,4.976012269633361,4.42324228878255,0.9570508654811841,814.319,2.33158070932042,2.66922320054495,52.3380437529277,266.74,1.04304103240713,7.272855589043598,212.773,0.514956381323723,11.4764052171744,208.46903441474498,453.83,1433.49,58.42,613.82,251.0,41.7,1.02400504125559,30.7986517471625,83.0,,35.804772522254936,41.635070595937705,96.6413842309754,36.509611695960714,21.98325058880276,,,1.491848415887222
252,2015,NHS Kingston CCG,Inner,14640.30942,South West London,51.3929,-0.28371999999999997,28.68,53.96,145.72,0.0,4.6892987544281794,1.13687455841737,557.634,2.10230388790348,2.2234724175652403,38.78,148.73,1.13341600913057,4.94628565786957,117.15299999999999,0.449117328814162,10.236317731982199,180.35,464.42,1136.3,59.55,647.99,188.0,52.6,1.01335494103173,24.66,132.0,,,35.243208453222444,,49.470074362617275,,18.75926506187874,,
253,2015,NHS Merton CCG,Outer,19616.70838,South West London,51.4106,-0.18867,34.07,102.64,186.39,2.69,4.57700895374275,1.05595525383973,477.74699999999996,2.0162836329191003,2.9152709869059903,56.16,223.1,1.0803130426937901,5.9997389196950985,178.649,0.475879022982025,10.6696136584046,174.25,423.89,1281.81,102.74,408.08,178.0,51.3,1.03655923678928,27.01,132.0,,,35.243208453222444,,49.470074362617275,,18.75926506187874,,
254,2015,NHS North West Surrey CCG,Inner,12083.80783,Surrey Heartlands,51.3683,-0.5151899999999999,30.57,57.6,166.68,1.75,4.80923128099838,1.6850577909383202,523.515,2.5264960341156,3.59242823464152,32.54,161.26,1.33386775295635,5.6845424357146,128.208,0.5308750030674599,12.626481582972698,189.36,434.77,1092.28,55.01,360.06,464.0,42.3,1.50155554283128,29.25,149.0,,,31.984241210017363,,19.258530986577185,,17.297834529344208,9.028487017688665,
