,Year,Indicator Type,Indicator Name,Area Name,Radius Location,Value,heathrow_distance,LAT,LONG
2464,2010,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.0997533148158904,49791.74229301535,51.4458,-1.16963
2465,2010,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,4.86395343071868,38818.06152693847,51.7414,-0.8064399999999999
2466,2010,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,5.563449379992338,15803.713433617613,51.4541,-0.6802600000000001
2467,2011,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,6.5690578985408195,11465.530928651922,51.5244,-0.31405
2468,2011,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.19142167094014,16573.145489786915,51.4873,-0.21735
2469,2011,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,4.677888589310482,29114.522131028312,51.7317,-0.45521000000000006
2470,2011,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,6.19032467737368,7458.185529065558,51.5366,-0.4418
2471,2011,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,5.979973492243952,5336.9847118736625,51.4624,-0.37847
2472,2011,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,4.56849827272592,14640.309417301552,51.3929,-0.28371999999999997
2473,2011,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,5.31098440425212,19616.70838254888,51.4106,-0.18867
2474,2011,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.28634831133114,12083.807829583408,51.3683,-0.5151899999999999
2475,2011,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.50938907921964,66982.40788744198,51.7715,-1.29146
2476,2011,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.45217379542297,11948.414951951743,51.4403,-0.28911
2477,2011,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,4.99277440438508,23497.239588936216,51.3281,-0.70434
2478,2011,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,5.32048087587641,23268.289513397358,51.3576,-0.17227
2479,2011,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.16010188016857,17762.401872896982,51.4524,-0.20027999999999999
2480,2011,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.2152035333340905,49791.74229301535,51.4458,-1.16963
2481,2011,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,5.08223847717929,38818.06152693847,51.7414,-0.8064399999999999
2482,2011,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,5.7231898025084975,15803.713433617613,51.4541,-0.6802600000000001
2483,2012,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,6.8109479774,11465.530928651922,51.5244,-0.31405
2484,2012,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.3128427214,16573.145489786915,51.4873,-0.21735
2485,2012,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,4.8119940387,29114.522131028312,51.7317,-0.45521000000000006
2486,2012,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,6.4330823382,7458.185529065558,51.5366,-0.4418
2487,2012,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,6.2385390125999995,5336.9847118736625,51.4624,-0.37847
2488,2012,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,4.8232720679000005,14640.309417301552,51.3929,-0.28371999999999997
2489,2012,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,5.426005577000001,19616.70838254888,51.4106,-0.18867
2490,2012,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.3358405426,12083.807829583408,51.3683,-0.5151899999999999
2491,2012,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.6895488822,66982.40788744198,51.7715,-1.29146
2492,2012,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.5264796361,11948.414951951743,51.4403,-0.28911
2493,2012,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.1944874403,23497.239588936216,51.3281,-0.70434
2494,2012,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,5.6592457236,23268.289513397358,51.3576,-0.17227
2495,2012,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.2448122969,17762.401872896982,51.4524,-0.20027999999999999
2496,2012,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.36389640202195,49791.74229301535,51.4458,-1.16963
2497,2012,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,5.365409713084411,38818.06152693847,51.7414,-0.8064399999999999
2498,2012,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,5.910287467736159,15803.713433617613,51.4541,-0.6802600000000001
2499,2013,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,6.91938939093805,11465.530928651922,51.5244,-0.31405
2500,2013,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.41130118240843,16573.145489786915,51.4873,-0.21735
2501,2013,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,4.9530973962893485,29114.522131028312,51.7317,-0.45521000000000006
2502,2013,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,6.36347348139505,7458.185529065558,51.5366,-0.4418
2503,2013,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,6.44075130797635,5336.9847118736625,51.4624,-0.37847
2504,2013,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,4.88789735785982,14640.309417301552,51.3929,-0.28371999999999997
2505,2013,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,5.613008160803782,19616.70838254888,51.4106,-0.18867
2506,2013,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.41499689620141,12083.807829583408,51.3683,-0.5151899999999999
2507,2013,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.7701655559035,66982.40788744198,51.7715,-1.29146
2508,2013,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.51861150835996,11948.414951951743,51.4403,-0.28911
2509,2013,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.27773439275592,23497.239588936216,51.3281,-0.70434
2510,2013,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,5.81963615223791,23268.289513397358,51.3576,-0.17227
2511,2013,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.19574774188262,17762.401872896982,51.4524,-0.20027999999999999
2512,2013,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.50160153592505,49791.74229301535,51.4458,-1.16963
2513,2013,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,5.65132907742049,38818.06152693847,51.7414,-0.8064399999999999
2514,2013,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.09896824231285,15803.713433617613,51.4541,-0.6802600000000001
2515,2014,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,7.3721198847093,11465.530928651922,51.5244,-0.31405
2516,2014,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.39395245690179,16573.145489786915,51.4873,-0.21735
2517,2014,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,5.0750648000434015,29114.522131028312,51.7317,-0.45521000000000006
2518,2014,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,6.69973094968375,7458.185529065558,51.5366,-0.4418
2519,2014,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,6.76764470857796,5336.9847118736625,51.4624,-0.37847
2520,2014,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,4.89251928478892,14640.309417301552,51.3929,-0.28371999999999997
2521,2014,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,6.04595512483328,19616.70838254888,51.4106,-0.18867
2522,2014,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.56439654473173,12083.807829583408,51.3683,-0.5151899999999999
2523,2014,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.86526986642475,66982.40788744198,51.7715,-1.29146
2524,2014,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.57362334164471,11948.414951951743,51.4403,-0.28911
2525,2014,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.39960726870962,23497.239588936216,51.3281,-0.70434
2526,2014,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,6.06606674494856,23268.289513397358,51.3576,-0.17227
2527,2014,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.34794921970247,17762.401872896982,51.4524,-0.20027999999999999
2528,2014,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.61326539366175,49791.74229301535,51.4458,-1.16963
2529,2014,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,5.85792526903561,38818.06152693847,51.7414,-0.8064399999999999
2530,2014,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.25189609386324,15803.713433617613,51.4541,-0.6802600000000001
2531,2015,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,7.79446855627069,11465.530928651922,51.5244,-0.31405
2532,2015,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.4898614183698,16573.145489786915,51.4873,-0.21735
2533,2015,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,5.27275203923014,29114.522131028312,51.7317,-0.45521000000000006
2534,2015,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,6.997598145467019,7458.185529065558,51.5366,-0.4418
2535,2015,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,7.272855589043598,5336.9847118736625,51.4624,-0.37847
2536,2015,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,4.94628565786957,14640.309417301552,51.3929,-0.28371999999999997
2537,2015,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,5.9997389196950985,19616.70838254888,51.4106,-0.18867
2538,2015,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.6845424357146,12083.807829583408,51.3683,-0.5151899999999999
2539,2015,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.92358442862892,66982.40788744198,51.7715,-1.29146
2540,2015,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.6244196620877798,11948.414951951743,51.4403,-0.28911
2541,2015,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.42611374345721,23497.239588936216,51.3281,-0.70434
2542,2015,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,6.306487112074442,23268.289513397358,51.3576,-0.17227
2543,2015,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.33464011290576,17762.401872896982,51.4524,-0.20027999999999999
2544,2015,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.76913880905956,49791.74229301535,51.4458,-1.16963
2545,2015,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,5.9282821039575175,38818.06152693847,51.7414,-0.8064399999999999
2546,2015,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.3950877923313705,15803.713433617613,51.4541,-0.6802600000000001
2547,2016,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,8.08464015046096,11465.530928651922,51.5244,-0.31405
2548,2016,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.55730976915933,16573.145489786915,51.4873,-0.21735
2549,2016,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,5.5627915788476585,29114.522131028312,51.7317,-0.45521000000000006
2550,2016,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,7.28106790097946,7458.185529065558,51.5366,-0.4418
2551,2016,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,7.6665395607054005,5336.9847118736625,51.4624,-0.37847
2552,2016,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,5.05221196758958,14640.309417301552,51.3929,-0.28371999999999997
2553,2016,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,6.133221147104193,19616.70838254888,51.4106,-0.18867
2554,2016,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.76633641740413,12083.807829583408,51.3683,-0.5151899999999999
2555,2016,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.96540777710005,66982.40788744198,51.7715,-1.29146
2556,2016,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.62646792603651,11948.414951951743,51.4403,-0.28911
2557,2016,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.6074042520233895,23497.239588936216,51.3281,-0.70434
2558,2016,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,6.573585055696549,23268.289513397358,51.3576,-0.17227
2559,2016,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.3429734834547595,17762.401872896982,51.4524,-0.20027999999999999
2560,2016,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,4.9108823587691,49791.74229301535,51.4458,-1.16963
2561,2016,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,5.94363321603974,38818.06152693847,51.7414,-0.8064399999999999
2562,2016,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.56754714328395,15803.713433617613,51.4541,-0.6802600000000001
2563,2017,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,8.24138746460108,11465.530928651922,51.5244,-0.31405
2564,2017,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,4.240906216760701,16573.145489786915,51.4873,-0.21735
2565,2017,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,5.7661180089408495,29114.522131028312,51.7317,-0.45521000000000006
2566,2017,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,7.43389356997121,7458.185529065558,51.5366,-0.4418
2567,2017,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,7.94343988482654,5336.9847118736625,51.4624,-0.37847
2568,2017,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,5.1546022167119805,14640.309417301552,51.3929,-0.28371999999999997
2569,2017,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,6.19745215855704,19616.70838254888,51.4106,-0.18867
2570,2017,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,5.87928588598959,12083.807829583408,51.3683,-0.5151899999999999
2571,2017,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,4.96859559777281,66982.40788744198,51.7715,-1.29146
2572,2017,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.695079035086701,11948.414951951743,51.4403,-0.28911
2573,2017,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.72279107963148,23497.239588936216,51.3281,-0.70434
2574,2017,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,6.68829041347225,23268.289513397358,51.3576,-0.17227
2575,2017,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.33591009133598,17762.401872896982,51.4524,-0.20027999999999999
2576,2017,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,5.1273120650642,49791.74229301535,51.4458,-1.16963
2577,2017,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.667187940697629,15803.713433617613,51.4541,-0.6802600000000001
2578,2018,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,8.58953449918172,11465.530928651922,51.5244,-0.31405
2579,2018,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,3.88763717670844,16573.145489786915,51.4873,-0.21735
2580,2018,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,6.02712273328664,29114.522131028312,51.7317,-0.45521000000000006
2581,2018,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,7.66493533433862,7458.185529065558,51.5366,-0.4418
2582,2018,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,8.2193919570334,5336.9847118736625,51.4624,-0.37847
2583,2018,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,5.22438279371061,14640.309417301552,51.3929,-0.28371999999999997
2584,2018,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,6.2954755827326,19616.70838254888,51.4106,-0.18867
2585,2018,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,6.0486356813552105,12083.807829583408,51.3683,-0.5151899999999999
2586,2018,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,5.02747305961428,66982.40788744198,51.7715,-1.29146
2587,2018,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.74651826549443,11948.414951951743,51.4403,-0.28911
2588,2018,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,5.91400591655616,23497.239588936216,51.3281,-0.70434
2589,2018,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,6.81775460845374,23268.289513397358,51.3576,-0.17227
2590,2018,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.34336083756852,17762.401872896982,51.4524,-0.20027999999999999
2591,2018,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,5.34660337596095,49791.74229301535,51.4458,-1.16963
2592,2018,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,6.088336891999153,38818.06152693847,51.7414,-0.8064399999999999
2593,2018,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.83030861734476,15803.713433617613,51.4541,-0.6802600000000001
2594,2019,Health - Prevalence,Diabetes Prevalence,NHS Ealing CCG,Inner,8.952154502572661,11465.530928651922,51.5244,-0.31405
2595,2019,Health - Prevalence,Diabetes Prevalence,NHS Hammersmith And Fulham CCG,Outer,3.61506900410295,16573.145489786915,51.4873,-0.21735
2596,2019,Health - Prevalence,Diabetes Prevalence,NHS Herts Valleys CCG,Outer,6.0367232235299095,29114.522131028312,51.7317,-0.45521000000000006
2597,2019,Health - Prevalence,Diabetes Prevalence,NHS Hillingdon CCG,Inner,7.97605893905024,7458.185529065558,51.5366,-0.4418
2598,2019,Health - Prevalence,Diabetes Prevalence,NHS Hounslow CCG,Inner,8.59871767196489,5336.9847118736625,51.4624,-0.37847
2599,2019,Health - Prevalence,Diabetes Prevalence,NHS Kingston CCG,Inner,5.29770195984019,14640.309417301552,51.3929,-0.28371999999999997
2600,2019,Health - Prevalence,Diabetes Prevalence,NHS Merton CCG,Outer,6.30016117586873,19616.70838254888,51.4106,-0.18867
2601,2019,Health - Prevalence,Diabetes Prevalence,NHS North West Surrey CCG,Inner,6.2876107808454,12083.807829583408,51.3683,-0.5151899999999999
2602,2019,Health - Prevalence,Diabetes Prevalence,NHS Oxfordshire CCG,Outer,5.047966891953751,66982.40788744198,51.7715,-1.29146
2603,2019,Health - Prevalence,Diabetes Prevalence,NHS Richmond CCG,Inner,3.83380601247873,11948.414951951743,51.4403,-0.28911
2604,2019,Health - Prevalence,Diabetes Prevalence,NHS Surrey Heath CCG,Outer,6.15900045342335,23497.239588936216,51.3281,-0.70434
2605,2019,Health - Prevalence,Diabetes Prevalence,NHS Sutton CCG,Outer,6.880045459318231,23268.289513397358,51.3576,-0.17227
2606,2019,Health - Prevalence,Diabetes Prevalence,NHS Wandsworth CCG,Outer,4.35400082221475,17762.401872896982,51.4524,-0.20027999999999999
2607,2019,Health - Prevalence,Diabetes Prevalence,NHS Berkshire West CCG,Outer,5.523083744263671,49791.74229301535,51.4458,-1.16963
2608,2019,Health - Prevalence,Diabetes Prevalence,NHS Buckinghamshire CCG,Outer,6.176940543268019,38818.06152693847,51.7414,-0.8064399999999999
2609,2019,Health - Prevalence,Diabetes Prevalence,NHS East Berkshire CCG,Outer,6.93818559747968,15803.713433617613,51.4541,-0.6802600000000001
2610,2009,Health - Prevalence,CHD Prevalence,NHS Ealing CCG,Inner,2.6711690144394304,11465.530928651922,51.5244,-0.31405
2611,2009,Health - Prevalence,CHD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.81576274180726,16573.145489786915,51.4873,-0.21735
2612,2009,Health - Prevalence,CHD Prevalence,NHS Herts Valleys CCG,Outer,2.78317273795535,29114.522131028312,51.7317,-0.45521000000000006
2613,2009,Health - Prevalence,CHD Prevalence,NHS Hillingdon CCG,Inner,2.60286364204096,7458.185529065558,51.5366,-0.4418
2614,2009,Health - Prevalence,CHD Prevalence,NHS Hounslow CCG,Inner,2.4554365049754,5336.9847118736625,51.4624,-0.37847
2615,2009,Health - Prevalence,CHD Prevalence,NHS Kingston CCG,Inner,2.2132175132347403,14640.309417301552,51.3929,-0.28371999999999997
2616,2009,Health - Prevalence,CHD Prevalence,NHS Merton CCG,Outer,2.18966418746599,19616.70838254888,51.4106,-0.18867
2617,2009,Health - Prevalence,CHD Prevalence,NHS North West Surrey CCG,Inner,2.70594653573377,12083.807829583408,51.3683,-0.5151899999999999
2618,2009,Health - Prevalence,CHD Prevalence,NHS Oxfordshire CCG,Outer,2.66357173944581,66982.40788744198,51.7715,-1.29146
2619,2009,Health - Prevalence,CHD Prevalence,NHS Richmond CCG,Inner,1.97567878998065,11948.414951951743,51.4403,-0.28911
2620,2009,Health - Prevalence,CHD Prevalence,NHS Surrey Heath CCG,Outer,2.8999821502945204,23497.239588936216,51.3281,-0.70434
2621,2009,Health - Prevalence,CHD Prevalence,NHS Sutton CCG,Outer,2.5971108545755204,23268.289513397358,51.3576,-0.17227
2622,2009,Health - Prevalence,CHD Prevalence,NHS Wandsworth CCG,Outer,1.4823656697987802,17762.401872896982,51.4524,-0.20027999999999999
2623,2009,Health - Prevalence,CHD Prevalence,NHS Berkshire West CCG,Outer,2.3500602149864904,49791.74229301535,51.4458,-1.16963
2624,2009,Health - Prevalence,CHD Prevalence,NHS Buckinghamshire CCG,Outer,2.94749084044573,38818.06152693847,51.7414,-0.8064399999999999
2625,2009,Health - Prevalence,CHD Prevalence,NHS East Berkshire CCG,Outer,2.65779115417492,15803.713433617613,51.4541,-0.6802600000000001
2626,2010,Health - Prevalence,CHD Prevalence,NHS Ealing CCG,Inner,2.57560749776596,11465.530928651922,51.5244,-0.31405
2627,2010,Health - Prevalence,CHD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.7780988683355001,16573.145489786915,51.4873,-0.21735
2628,2010,Health - Prevalence,CHD Prevalence,NHS Herts Valleys CCG,Outer,2.7753705558619304,29114.522131028312,51.7317,-0.45521000000000006
2629,2010,Health - Prevalence,CHD Prevalence,NHS Hillingdon CCG,Inner,2.5675844829744396,7458.185529065558,51.5366,-0.4418
2630,2010,Health - Prevalence,CHD Prevalence,NHS Hounslow CCG,Inner,2.3315629488592697,5336.9847118736625,51.4624,-0.37847
2631,2010,Health - Prevalence,CHD Prevalence,NHS Kingston CCG,Inner,2.20444664672813,14640.309417301552,51.3929,-0.28371999999999997
2632,2010,Health - Prevalence,CHD Prevalence,NHS Merton CCG,Outer,2.1810858293696698,19616.70838254888,51.4106,-0.18867
2633,2010,Health - Prevalence,CHD Prevalence,NHS North West Surrey CCG,Inner,2.67108261417628,12083.807829583408,51.3683,-0.5151899999999999
2634,2010,Health - Prevalence,CHD Prevalence,NHS Oxfordshire CCG,Outer,2.68329566281758,66982.40788744198,51.7715,-1.29146
2635,2010,Health - Prevalence,CHD Prevalence,NHS Richmond CCG,Inner,1.98777705804489,11948.414951951743,51.4403,-0.28911
2636,2010,Health - Prevalence,CHD Prevalence,NHS Surrey Heath CCG,Outer,2.9068032326994504,23497.239588936216,51.3281,-0.70434
2637,2010,Health - Prevalence,CHD Prevalence,NHS Sutton CCG,Outer,2.62511627906977,23268.289513397358,51.3576,-0.17227
2638,2010,Health - Prevalence,CHD Prevalence,NHS Wandsworth CCG,Outer,1.4861131807292398,17762.401872896982,51.4524,-0.20027999999999999
2639,2010,Health - Prevalence,CHD Prevalence,NHS Berkshire West CCG,Outer,2.36104720972249,49791.74229301535,51.4458,-1.16963
2640,2010,Health - Prevalence,CHD Prevalence,NHS Buckinghamshire CCG,Outer,2.9355087761878598,38818.06152693847,51.7414,-0.8064399999999999
2641,2010,Health - Prevalence,CHD Prevalence,NHS East Berkshire CCG,Outer,2.64478114904027,15803.713433617613,51.4541,-0.6802600000000001
2642,2011,Health - Prevalence,CHD Prevalence,NHS Ealing CCG,Inner,2.53391395664134,11465.530928651922,51.5244,-0.31405
2643,2011,Health - Prevalence,CHD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.73778631317626,16573.145489786915,51.4873,-0.21735
2644,2011,Health - Prevalence,CHD Prevalence,NHS Herts Valleys CCG,Outer,2.7488198904533396,29114.522131028312,51.7317,-0.45521000000000006
2645,2011,Health - Prevalence,CHD Prevalence,NHS Hillingdon CCG,Inner,2.5120038560649602,7458.185529065558,51.5366,-0.4418
2646,2011,Health - Prevalence,CHD Prevalence,NHS Hounslow CCG,Inner,2.3020221990441603,5336.9847118736625,51.4624,-0.37847
2647,2011,Health - Prevalence,CHD Prevalence,NHS Kingston CCG,Inner,2.2508392175020298,14640.309417301552,51.3929,-0.28371999999999997
2648,2011,Health - Prevalence,CHD Prevalence,NHS Merton CCG,Outer,2.1549406020202198,19616.70838254888,51.4106,-0.18867
2649,2011,Health - Prevalence,CHD Prevalence,NHS North West Surrey CCG,Inner,2.66578414435312,12083.807829583408,51.3683,-0.5151899999999999
2650,2011,Health - Prevalence,CHD Prevalence,NHS Oxfordshire CCG,Outer,2.65946018210379,66982.40788744198,51.7715,-1.29146
2651,2011,Health - Prevalence,CHD Prevalence,NHS Richmond CCG,Inner,1.9808968936444398,11948.414951951743,51.4403,-0.28911
2652,2011,Health - Prevalence,CHD Prevalence,NHS Surrey Heath CCG,Outer,2.94655776520814,23497.239588936216,51.3281,-0.70434
2653,2011,Health - Prevalence,CHD Prevalence,NHS Sutton CCG,Outer,2.62675111728651,23268.289513397358,51.3576,-0.17227
2654,2011,Health - Prevalence,CHD Prevalence,NHS Wandsworth CCG,Outer,1.5313670466953897,17762.401872896982,51.4524,-0.20027999999999999
2655,2011,Health - Prevalence,CHD Prevalence,NHS Berkshire West CCG,Outer,2.3323634557212403,49791.74229301535,51.4458,-1.16963
2656,2011,Health - Prevalence,CHD Prevalence,NHS Buckinghamshire CCG,Outer,2.96547315371677,38818.06152693847,51.7414,-0.8064399999999999
2657,2011,Health - Prevalence,CHD Prevalence,NHS East Berkshire CCG,Outer,2.5970105676754303,15803.713433617613,51.4541,-0.6802600000000001
2658,2012,Health - Prevalence,CHD Prevalence,NHS Ealing CCG,Inner,2.47504715835641,11465.530928651922,51.5244,-0.31405
2659,2012,Health - Prevalence,CHD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.70797842553568,16573.145489786915,51.4873,-0.21735
