Date,Location,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG
2012-07-18,Watford Town Hall,20.208333333333332,,11.916666666666666,,,Watford
2012-07-19,H&F Shepherd's Bush,94.05515625,,89.07916666666665,,,Hammersmith and Fulham
2012-07-19,Oxford High St,49.375,,16.891666666666666,,,Oxford
2012-07-19,Oxford St Ebbes (Cal Club),,32.083333333333336,,,,Oxford
2012-07-19,Reading Caversham Road,19.558333333333334,,32.112500000000004,,,Reading
2012-07-19,Reading Kings Road,41.78333333333333,,21.84583333333333,,,Reading
2012-07-19,Reading Oxford Road,28.45,,19.68333333333333,,,Reading
2012-07-19,Watford Town Hall,32.291666666666664,,12.541666666666666,,,Watford
2012-07-20,H&F Shepherd's Bush,84.03046875,,50.400000000000006,,,Hammersmith and Fulham
2012-07-20,Oxford High St,59.666666666666664,,16.091666666666665,,,Oxford
2012-07-20,Oxford St Ebbes (Cal Club),,29.916666666666668,,,,Oxford
2012-07-20,Reading Caversham Road,33.68333333333333,,24.183333333333334,,,Reading
2012-07-20,Reading Kings Road,53.37500000000001,,19.879166666666666,,,Reading
2012-07-20,Reading Oxford Road,33.86666666666667,,14.325000000000001,,,Reading
2012-07-20,Watford Town Hall,37.458333333333336,,13.75,,,Watford
2012-07-21,H&F Shepherd's Bush,84.93093750000001,,39.88333333333333,,,Hammersmith and Fulham
2012-07-21,Oxford High St,62.208333333333336,,19.845833333333335,,,Oxford
2012-07-21,Oxford St Ebbes (Cal Club),,36.166666666666664,,,,Oxford
2012-07-21,Reading Caversham Road,44.99583333333333,,27.129166666666663,,,Reading
2012-07-21,Reading Kings Road,40.641666666666666,,20.845833333333335,,,Reading
2012-07-21,Reading Oxford Road,28.754166666666666,,17.595833333333335,,,Reading
2012-07-21,Watford Town Hall,23.625,,16.083333333333332,,,Watford
2012-07-22,H&F Shepherd's Bush,96.62906250000002,,36.72083333333333,,,Hammersmith and Fulham
2012-07-22,Oxford High St,24.0,,17.712499999999995,,,Oxford
2012-07-22,Oxford St Ebbes (Cal Club),,57.25,,,,Oxford
2012-07-22,Reading Caversham Road,29.037499999999994,,27.274999999999995,,,Reading
2012-07-22,Reading Kings Road,26.386363636363637,,21.962499999999995,,,Reading
2012-07-22,Reading Oxford Road,25.633333333333336,,18.504166666666666,,,Reading
2012-07-22,Watford Town Hall,17.416666666666668,,16.125,,,Watford
2012-07-23,H&F Shepherd's Bush,147.34218750000005,,106.88260869565214,,,Hammersmith and Fulham
2012-07-23,Oxford High St,37.0,,18.249999999999996,,,Oxford
2012-07-23,Oxford St Ebbes (Cal Club),,53.833333333333336,,,,Oxford
2012-07-23,Reading Caversham Road,45.68333333333333,,30.391666666666666,,,Reading
2012-07-23,Reading Kings Road,42.90833333333334,,26.23478260869565,,,Reading
2012-07-23,Reading Oxford Road,40.57916666666667,,22.459999999999997,,,Reading
2012-07-23,Watford Town Hall,21.083333333333332,,17.625,,,Watford
2012-07-24,H&F Shepherd's Bush,175.7268758333333,,87.75217391304349,,,Hammersmith and Fulham
2012-07-24,Oxford High St,69.20833333333333,,23.087499999999995,,,Oxford
2012-07-24,Oxford St Ebbes (Cal Club),,44.666666666666664,,,,Oxford
2012-07-24,Reading Caversham Road,63.021428571428565,,32.07,,,Reading
2012-07-24,Reading Kings Road,60.35652173913043,,26.408333333333335,,,Reading
2012-07-24,Reading Oxford Road,49.86363636363637,,19.8,,,Reading
2012-07-24,Watford Town Hall,38.714285714285715,,25.391304347826086,,,Watford
2012-07-25,H&F Shepherd's Bush,151.47,,67.06,,,Hammersmith and Fulham
2012-07-25,Oxford High St,79.6086956521739,,28.100000000000005,,,Oxford
2012-07-25,Oxford St Ebbes (Cal Club),,65.41666666666667,,,,Oxford
2012-07-25,Reading Caversham Road,,,39.204166666666666,,,Reading
2012-07-25,Reading Kings Road,74.575,,32.15416666666666,,,Reading
2012-07-25,Watford Town Hall,30.25,,27.583333333333332,,,Watford
2012-07-26,H&F Shepherd's Bush,100.1671875,,49.7,,,Hammersmith and Fulham
2012-07-26,Oxford High St,77.5,,33.06666666666667,,,Oxford
2012-07-26,Oxford St Ebbes (Cal Club),,86.08333333333333,,,,Oxford
2012-07-26,Reading Caversham Road,,,53.58333333333332,,,Reading
2012-07-26,Reading Kings Road,90.33750041666666,,39.00416666666667,,,Reading
2012-07-26,Watford Town Hall,19.541666666666668,,32.791666666666664,,,Watford
2012-07-27,H&F Shepherd's Bush,130.02609375,,55.6090909090909,,,Hammersmith and Fulham
2012-07-27,Oxford High St,67.20833333333333,,33.72083333333333,,,Oxford
2012-07-27,Oxford St Ebbes (Cal Club),,39.166666666666664,,,,Oxford
2012-07-27,Reading Caversham Road,,,41.975,,,Reading
2012-07-27,Reading Kings Road,68.675,,39.25833333333333,,,Reading
2012-07-27,Watford Town Hall,36.666666666666664,,36.083333333333336,,,Watford
2012-07-28,H&F Shepherd's Bush,85.95093750000001,,40.79583333333333,,,Hammersmith and Fulham
2012-07-28,Oxford High St,50.0,,18.729166666666664,,,Oxford
2012-07-28,Oxford St Ebbes (Cal Club),,51.333333333333336,,,,Oxford
2012-07-28,Reading Caversham Road,,,21.79166666666667,,,Reading
2012-07-28,Reading Kings Road,28.691666666666663,,19.808333333333334,,,Reading
2012-07-28,Watford Town Hall,20.791666666666668,,13.5,,,Watford
2012-07-29,H&F Shepherd's Bush,71.56734374999999,,26.1125,,,Hammersmith and Fulham
2012-07-29,Oxford High St,32.833333333333336,,12.395833333333334,,,Oxford
2012-07-29,Oxford St Ebbes (Cal Club),,43.75,,,,Oxford
2012-07-29,Reading Caversham Road,,,21.158333333333335,,,Reading
2012-07-29,Reading Kings Road,17.908333333333335,,14.114285714285714,,,Reading
2012-07-29,Watford Town Hall,27.916666666666668,,11.458333333333334,,,Watford
2012-07-30,H&F Shepherd's Bush,100.81265624999999,,59.79166666666665,,,Hammersmith and Fulham
2012-07-30,Oxford High St,44.375,,14.704166666666666,,,Oxford
2012-07-30,Oxford St Ebbes (Cal Club),,43.333333333333336,,,,Oxford
2012-07-30,Reading Caversham Road,,,22.562499999999996,,,Reading
2012-07-30,Reading Kings Road,28.850000000000005,,15.540000000000001,,,Reading
2012-07-30,Reading Oxford Road,22.985714285714288,,7.3999999999999995,,,Reading
2012-07-30,Watford Town Hall,23.125,,11.333333333333334,,,Watford
2012-07-31,H&F Shepherd's Bush,89.72812500000002,,36.52916666666666,,,Hammersmith and Fulham
2012-07-31,Oxford High St,34.791666666666664,,13.708333333333334,,,Oxford
2012-07-31,Oxford St Ebbes (Cal Club),,28.0,,,,Oxford
2012-07-31,Reading Caversham Road,,,27.28333333333333,,,Reading
2012-07-31,Reading Kings Road,33.69166666666667,,24.783333333333335,,,Reading
2012-07-31,Reading Oxford Road,22.316666666666666,,19.441666666666666,,,Reading
2012-07-31,Watford Town Hall,28.541666666666668,,15.26086956521739,,,Watford
2012-08-01,H&F Shepherd's Bush,83.12203124999999,,36.69583333333333,,,Hammersmith and Fulham
2012-08-01,Oxford High St,29.583333333333332,,18.2375,,,Oxford
2012-08-01,Oxford St Ebbes (Cal Club),,32.166666666666664,,,,Oxford
2012-08-01,Reading Caversham Road,,,43.458333333333336,,,Reading
2012-08-01,Reading Kings Road,26.08095238095239,,30.008695652173905,,,Reading
2012-08-01,Reading Oxford Road,19.704545454545453,,23.058333333333334,,,Reading
2012-08-01,Watford Town Hall,25.375,,16.695652173913043,,,Watford
2012-08-02,H&F Shepherd's Bush,74.73890625,,39.91666666666668,,,Hammersmith and Fulham
2012-08-02,Oxford High St,27.416666666666668,,16.312499999999993,,,Oxford
2012-08-02,Oxford St Ebbes (Cal Club),,29.416666666666668,,,,Oxford
2012-08-02,Reading Caversham Road,,,31.29583333333333,,,Reading
2012-08-02,Reading Kings Road,29.254166666666674,,26.495833333333337,,,Reading
2012-08-02,Reading Oxford Road,12.554166666666667,,22.491666666666664,,,Reading
2012-08-02,Watford Town Hall,17.5,,15.208333333333334,,,Watford
2012-08-03,H&F Shepherd's Bush,83.13,,48.69166666666666,,,Hammersmith and Fulham
2012-08-03,Oxford High St,28.333333333333332,,19.8375,,,Oxford
2012-08-03,Oxford St Ebbes (Cal Club),,33.166666666666664,,,,Oxford
2012-08-03,Reading Caversham Road,36.6888888888889,,36.24999999999999,,,Reading
2012-08-03,Reading Kings Road,30.545833333333324,,27.020833333333332,,,Reading
2012-08-03,Reading Oxford Road,17.587500000000002,,22.99166666666667,,,Reading
2012-08-03,Watford Town Hall,15.041666666666666,,15.666666666666666,,,Watford
2012-08-04,H&F Shepherd's Bush,71.0175,,30.245833333333334,,,Hammersmith and Fulham
2012-08-04,Oxford High St,27.833333333333332,,17.825000000000003,,,Oxford
2012-08-04,Oxford St Ebbes (Cal Club),,38.5,,,,Oxford
2012-08-04,Reading Caversham Road,35.19090909090909,,31.329166666666666,,,Reading
2012-08-04,Reading Kings Road,18.904166666666665,,24.04166666666666,,,Reading
2012-08-04,Reading Oxford Road,17.741666666666667,,20.762499999999996,,,Reading
2012-08-04,Watford Town Hall,20.25,,14.217391304347826,,,Watford
2012-08-05,H&F Shepherd's Bush,78.2371875,,25.1375,,,Hammersmith and Fulham
2012-08-05,Oxford High St,46.041666666666664,,15.708695652173914,,,Oxford
2012-08-05,Oxford St Ebbes (Cal Club),,23.75,,,,Oxford
2012-08-05,Reading Caversham Road,30.654166666666672,,30.766666666666666,,,Reading
2012-08-05,Reading Kings Road,22.64583333333334,,23.712500000000002,,,Reading
2012-08-05,Reading Oxford Road,16.020833333333336,,26.95,,,Reading
2012-08-05,Watford Town Hall,22.833333333333332,,13.916666666666666,,,Watford
2012-08-06,H&F Shepherd's Bush,101.41828124999999,,37.22083333333333,,,Hammersmith and Fulham
2012-08-06,Oxford High St,51.875,,15.691666666666668,,,Oxford
2012-08-06,Oxford St Ebbes (Cal Club),,26.166666666666668,,,,Oxford
2012-08-06,Reading Caversham Road,26.841666666666665,,23.291666666666668,,,Reading
2012-08-06,Reading Kings Road,38.263636363636365,,18.504166666666666,,,Reading
2012-08-06,Reading Oxford Road,22.516666666666666,,,,,Reading
2012-08-06,Watford Town Hall,22.391304347826086,,11.173913043478262,,,Watford
2012-08-07,H&F Shepherd's Bush,90.96847826086957,,29.238888888888887,,,Hammersmith and Fulham
2012-08-07,Oxford High St,37.666666666666664,,11.233333333333334,,,Oxford
2012-08-07,Oxford St Ebbes (Cal Club),,29.25,,,,Oxford
2012-08-07,Reading Caversham Road,39.417391304347824,,25.124999999999996,,,Reading
2012-08-07,Reading Kings Road,40.12083333333333,,19.983333333333338,,,Reading
2012-08-07,Reading Oxford Road,26.795833333333334,,15.966666666666663,,,Reading
2012-08-07,Watford Town Hall,13.869565217391305,,13.166666666666666,,,Watford
2012-08-08,H&F Shepherd's Bush,113.35546875,,46.48695652173913,,,Hammersmith and Fulham
2012-08-08,Oxford High St,65.20833333333333,,18.2875,,,Oxford
2012-08-08,Oxford St Ebbes (Cal Club),,18.583333333333332,,,,Oxford
2012-08-08,Reading Caversham Road,40.391666666666666,,25.904166666666665,,,Reading
2012-08-08,Reading Kings Road,52.037499999999994,,25.233333333333338,,,Reading
2012-08-08,Reading Oxford Road,32.262499999999996,,20.195833333333336,,,Reading
2012-08-08,Watford Town Hall,16.375,,17.333333333333332,,,Watford
2012-08-09,H&F Shepherd's Bush,119.26031250000001,,43.24117647058824,,,Hammersmith and Fulham
2012-08-09,Oxford High St,80.875,,28.266666666666666,,,Oxford
2012-08-09,Oxford St Ebbes (Cal Club),,30.545454545454547,,,,Oxford
2012-08-09,Reading Caversham Road,67.80833333333334,,32.05416666666667,,,Reading
2012-08-09,Reading Kings Road,75.47916666666667,,27.31250000000001,,,Reading
2012-08-09,Reading Oxford Road,45.225,,23.349999999999998,,,Reading
2012-08-09,Watford Town Hall,22.47826086956522,,25.083333333333332,,,Watford
2012-08-10,H&F Shepherd's Bush,136.3134375,,55.34999999999999,,,Hammersmith and Fulham
2012-08-10,Oxford High St,74.45833333333333,,26.96666666666667,,,Oxford
2012-08-10,Oxford St Ebbes (Cal Club),,46.333333333333336,,,,Oxford
2012-08-10,Reading Caversham Road,76.9375,,39.67083333333333,,,Reading
2012-08-10,Reading Kings Road,73.71666666666665,,32.87916666666667,,,Reading
2012-08-10,Reading Oxford Road,49.30416666666668,,28.424999999999997,,,Reading
2012-08-10,Watford Town Hall,30.045454545454547,,31.625,,,Watford
2012-08-11,H&F Shepherd's Bush,55.3190625,,26.91666666666666,,,Hammersmith and Fulham
2012-08-11,Oxford High St,71.0,,31.075,,,Oxford
2012-08-11,Oxford St Ebbes (Cal Club),,66.75,,,,Oxford
2012-08-11,Reading Caversham Road,68.40416666666665,,43.512499999999996,,,Reading
2012-08-11,Reading Kings Road,48.35833333333335,,36.68333333333333,,,Reading
2012-08-11,Reading Oxford Road,36.36666666666667,,28.971428571428575,,,Reading
2012-08-11,Watford Town Hall,31.125,,26.375,,,Watford
2012-08-12,H&F Shepherd's Bush,73.36031249999999,,28.595833333333328,,,Hammersmith and Fulham
2012-08-12,Oxford High St,44.0,,27.66666666666667,,,Oxford
2012-08-12,Oxford St Ebbes (Cal Club),,52.416666666666664,,,,Oxford
2012-08-12,Reading Caversham Road,43.587500000000006,,38.25416666666667,,,Reading
2012-08-12,Reading Kings Road,33.47500000000001,,36.34583333333334,,,Reading
2012-08-12,Reading Oxford Road,24.158333333333335,,,,,Reading
2012-08-12,Watford Town Hall,23.333333333333332,,27.0,,,Watford
2012-08-13,H&F Shepherd's Bush,83.54437500000002,,43.57500000000001,,,Hammersmith and Fulham
2012-08-13,Oxford High St,33.708333333333336,,15.06666666666667,,,Oxford
2012-08-13,Oxford St Ebbes (Cal Club),,29.0,,,,Oxford
2012-08-13,Reading Caversham Road,59.97916666666666,,29.854166666666668,,,Reading
2012-08-13,Reading Kings Road,27.45833333333333,,23.675000000000008,,,Reading
2012-08-13,Reading Oxford Road,27.724999999999998,,19.266666666666666,,,Reading
2012-08-13,Watford Town Hall,26.416666666666668,,13.875,,,Watford
2012-08-14,H&F Shepherd's Bush,93.616875,,41.295833333333334,,,Hammersmith and Fulham
2012-08-14,Oxford High St,38.375,,17.037499999999998,,,Oxford
2012-08-14,Oxford St Ebbes (Cal Club),,30.583333333333332,,,,Oxford
2012-08-14,Reading Caversham Road,53.79583333333333,,30.104166666666668,,,Reading
2012-08-14,Reading Kings Road,30.45833333333333,,21.59166666666667,,,Reading
2012-08-14,Reading Oxford Road,28.954166666666666,,18.937499999999996,,,Reading
2012-08-14,Watford Town Hall,29.125,,14.666666666666666,,,Watford
2012-08-15,H&F Shepherd's Bush,86.43703125,,38.6,,,Hammersmith and Fulham
2012-08-15,Oxford High St,42.916666666666664,,23.9375,,,Oxford
2012-08-15,Oxford St Ebbes (Cal Club),,31.916666666666668,,,,Oxford
2012-08-15,Reading Caversham Road,57.472727272727276,,41.30833333333333,,,Reading
2012-08-15,Reading Kings Road,42.2,,28.462500000000002,,,Reading
2012-08-15,Reading Oxford Road,34.1625,,29.320833333333326,,,Reading
2012-08-15,Watford Town Hall,36.625,,26.130434782608695,,,Watford
2012-08-16,H&F Shepherd's Bush,86.46890625000002,,47.25833333333333,,,Hammersmith and Fulham
2012-08-16,Oxford High St,25.125,,22.195833333333336,,,Oxford
2012-08-16,Oxford St Ebbes (Cal Club),,45.083333333333336,,,,Oxford
2012-08-16,Reading Caversham Road,39.49583333333333,,42.78333333333333,,,Reading
2012-08-16,Reading Kings Road,31.19583333333333,,29.61666666666666,,,Reading
2012-08-16,Reading Oxford Road,20.045833333333334,,29.34583333333333,,,Reading
2012-08-16,Watford Town Hall,26.125,,22.0,,,Watford
2012-08-17,H&F Shepherd's Bush,97.378125,,53.25000000000001,,,Hammersmith and Fulham
2012-08-17,Oxford High St,37.583333333333336,,18.769565217391303,,,Oxford
2012-08-17,Oxford St Ebbes (Cal Club),,42.333333333333336,,,,Oxford
2012-08-17,Reading Caversham Road,60.10833333333333,,31.89583333333334,,,Reading
2012-08-17,Reading Kings Road,46.87727272727272,,24.729166666666668,,,Reading
2012-08-17,Reading Oxford Road,38.69583333333333,,21.595833333333335,,,Reading
2012-08-17,Watford Town Hall,32.75,,18.166666666666668,,,Watford
2012-08-18,H&F Shepherd's Bush,129.94640625,,61.854166666666664,,,Hammersmith and Fulham
2012-08-18,Oxford High St,59.666666666666664,,19.504166666666663,,,Oxford
2012-08-18,Oxford St Ebbes (Cal Club),,12.88888888888889,,,,Oxford
2012-08-18,Reading Caversham Road,41.125,,26.508333333333336,,,Reading
2012-08-18,Reading Kings Road,48.77916666666667,,21.558333333333337,,,Reading
2012-08-18,Reading Oxford Road,39.90833333333333,,19.533333333333335,,,Reading
2012-08-18,Watford Town Hall,30.916666666666668,,17.416666666666668,,,Watford
2012-08-19,H&F Shepherd's Bush,109.78546874999999,,30.77083333333334,,,Hammersmith and Fulham
2012-08-19,Oxford High St,47.333333333333336,,17.2,,,Oxford
2012-08-19,Oxford St Ebbes (Cal Club),,28.4,,,,Oxford
2012-08-19,Reading Caversham Road,41.762499999999996,,24.17916666666667,,,Reading
2012-08-19,Reading Kings Road,40.88333333333333,,22.150000000000002,,,Reading
2012-08-19,Reading Oxford Road,24.912499999999998,,15.6,,,Reading
2012-08-19,Watford Town Hall,32.25,,18.791666666666668,,,Watford
2012-08-20,H&F Shepherd's Bush,115.49109374999996,,40.0875,,,Hammersmith and Fulham
2012-08-20,Oxford High St,50.0,,14.779166666666663,,,Oxford
2012-08-20,Oxford St Ebbes (Cal Club),,29.333333333333332,,,,Oxford
2012-08-20,Reading Caversham Road,53.291666666666664,,27.92916666666666,,,Reading
2012-08-20,Reading Kings Road,50.79583333333333,,22.86666666666667,,,Reading
2012-08-20,Reading Oxford Road,37.82083333333333,,17.6125,,,Reading
2012-08-20,Watford Town Hall,38.708333333333336,,13.416666666666666,,,Watford
2012-08-21,H&F Shepherd's Bush,108.71765625,,71.6125,,,Hammersmith and Fulham
2012-08-21,Oxford High St,43.5,,18.833333333333332,,,Oxford
2012-08-21,Oxford St Ebbes (Cal Club),,23.583333333333332,,,,Oxford
2012-08-21,Reading Caversham Road,47.72173913043478,,29.791666666666657,,,Reading
2012-08-21,Reading Kings Road,50.24347826086957,,25.987499999999994,,,Reading
2012-08-21,Reading Oxford Road,32.925000000000004,,19.2,,,Reading
2012-08-21,Watford Town Hall,41.958333333333336,,17.958333333333332,,,Watford
2012-08-22,H&F Shepherd's Bush,111.658125,,50.09999999999999,,,Hammersmith and Fulham
2012-08-22,Oxford High St,39.391304347826086,,18.841666666666665,,,Oxford
2012-08-22,Oxford St Ebbes (Cal Club),,34.142857142857146,,,,Oxford
2012-08-22,Reading Caversham Road,43.19166666666667,,31.633333333333336,,,Reading
2012-08-22,Reading Kings Road,38.37083333333333,,21.799999999999997,,,Reading
2012-08-22,Reading Oxford Road,25.608333333333334,,18.8,,,Reading
2012-08-22,Watford Town Hall,32.166666666666664,,15.666666666666666,,,Watford
2012-08-23,H&F Shepherd's Bush,115.21218750000003,,44.19583333333333,,,Hammersmith and Fulham
2012-08-23,Oxford High St,50.708333333333336,,18.116666666666667,,,Oxford
2012-08-23,Oxford St Ebbes (Cal Club),,30.545454545454547,,,,Oxford
2012-08-23,Reading Caversham Road,65.10833333333333,,29.987499999999994,,,Reading
2012-08-23,Reading Kings Road,53.93478260869565,,22.870833333333334,,,Reading
2012-08-23,Reading Oxford Road,35.233333333333334,,18.837500000000002,,,Reading
2012-08-23,Watford Town Hall,37.75,,15.25,,,Watford
2012-08-24,H&F Shepherd's Bush,106.2075,,49.50416666666667,,,Hammersmith and Fulham
2012-08-24,Oxford High St,40.291666666666664,,18.05652173913043,,,Oxford
2012-08-24,Oxford St Ebbes (Cal Club),,45.1764705882353,,,,Oxford
2012-08-24,Reading Caversham Road,76.64999999999999,,34.583333333333336,,,Reading
2012-08-24,Reading Kings Road,37.554545454545455,,19.9125,,,Reading
2012-08-24,Reading Oxford Road,31.65833333333333,,21.495833333333334,,,Reading
2012-08-24,Watford Town Hall,30.375,,17.041666666666668,,,Watford
2012-08-25,H&F Shepherd's Bush,98.88421875,,31.965217391304346,,,Hammersmith and Fulham
2012-08-25,Oxford High St,42.583333333333336,,14.02916666666667,,,Oxford
2012-08-25,Reading Caversham Road,36.416666666666664,,27.56249999999999,,,Reading
2012-08-25,Reading Kings Road,31.683333333333337,,19.254166666666666,,,Reading
2012-08-25,Reading Oxford Road,17.925,,14.266666666666666,,,Reading
2012-08-25,Watford Town Hall,20.5,,9.25,,,Watford
2012-08-26,H&F Shepherd's Bush,113.67421875000002,,28.3,,,Hammersmith and Fulham
2012-08-26,Oxford High St,40.666666666666664,,13.579166666666671,,,Oxford
2012-08-26,Reading Caversham Road,41.89090909090908,,28.970833333333328,,,Reading
2012-08-26,Reading Kings Road,29.179166666666664,,17.783333333333335,,,Reading
2012-08-26,Reading Oxford Road,17.55416666666667,,13.766666666666666,,,Reading
2012-08-26,Watford Town Hall,26.75,,11.782608695652174,,,Watford
2012-08-27,H&F Shepherd's Bush,81.91875,,21.220833333333335,,,Hammersmith and Fulham
2012-08-27,Oxford High St,25.375,,13.937499999999998,,,Oxford
2012-08-27,Oxford St Ebbes (Cal Club),,27.53846153846154,,,,Oxford
2012-08-27,Reading Caversham Road,59.49166666666667,,31.604166666666668,,,Reading
2012-08-27,Reading Kings Road,24.64166666666667,,20.091666666666665,,,Reading
2012-08-27,Reading Oxford Road,22.983333333333338,,18.945833333333336,,,Reading
2012-08-27,Watford Town Hall,19.875,,14.041666666666666,,,Watford
2012-08-28,H&F Shepherd's Bush,102.28687500000002,,47.820833333333326,,,Hammersmith and Fulham
2012-08-28,Oxford High St,36.208333333333336,,15.883333333333331,,,Oxford
2012-08-28,Oxford St Ebbes (Cal Club),,40.0,,,,Oxford
2012-08-28,Reading Caversham Road,35.09090909090909,,28.695238095238096,,,Reading
2012-08-28,Reading Kings Road,34.96190476190476,,24.31111111111111,,,Reading
2012-08-28,Reading Oxford Road,24.845833333333335,,19.5125,,,Reading
2012-08-28,Watford Town Hall,25.708333333333332,,14.25,,,Watford
2012-08-29,H&F Shepherd's Bush,85.95890625,,38.025,,,Hammersmith and Fulham
2012-08-29,Oxford High St,31.458333333333332,,16.9125,,,Oxford
2012-08-29,Oxford St Ebbes (Cal Club),,35.416666666666664,,,,Oxford
2012-08-29,Reading Caversham Road,37.67916666666667,,35.979166666666664,,,Reading
2012-08-29,Reading Kings Road,35.541666666666664,,30.338095238095246,,,Reading
2012-08-29,Reading Oxford Road,29.604166666666668,,27.025000000000002,,,Reading
2012-08-29,Watford Town Hall,30.125,,16.5,,,Watford
2012-08-30,H&F Shepherd's Bush,90.69407608695651,,40.150000000000006,,,Hammersmith and Fulham
2012-08-30,Oxford High St,45.791666666666664,,14.60416666666667,,,Oxford
2012-08-30,Oxford St Ebbes (Cal Club),,31.47826086956522,,,,Oxford
2012-08-30,Reading Caversham Road,28.033333333333335,,32.279166666666676,,,Reading
2012-08-30,Reading Kings Road,42.091666666666676,,28.770833333333332,,,Reading
2012-08-30,Reading Oxford Road,26.412499999999998,,19.495833333333337,,,Reading
2012-08-30,Watford Town Hall,28.833333333333332,,14.235294117647058,,,Watford
2012-08-31,H&F Shepherd's Bush,127.89046875000001,,51.57916666666667,,,Hammersmith and Fulham
2012-08-31,Oxford High St,64.16666666666667,,20.0625,,,Oxford
2012-08-31,Oxford St Ebbes (Cal Club),,25.083333333333332,,,,Oxford
2012-08-31,Reading Caversham Road,30.195833333333336,,25.450000000000003,,,Reading
2012-08-31,Reading Kings Road,51.59166666666666,,23.966666666666665,,,Reading
2012-08-31,Reading Oxford Road,39.358333333333334,,19.041666666666668,,,Reading
2012-08-31,Watford Town Hall,43.166666666666664,,16.791666666666668,,,Watford
2012-09-01,H&F Shepherd's Bush,108.34312499999999,,52.83333333333334,,,Hammersmith and Fulham
2012-09-01,Oxford High St,41.208333333333336,,18.2375,,,Oxford
2012-09-01,Oxford St Ebbes (Cal Club),,29.166666666666668,,,,Oxford
2012-09-01,Reading Caversham Road,21.141666666666666,,27.30666666666666,,,Reading
2012-09-01,Reading Kings Road,34.5625,,25.1125,,,Reading
2012-09-01,Reading Oxford Road,24.904166666666672,,19.654166666666665,,,Reading
2012-09-01,Watford Town Hall,28.083333333333332,,17.652173913043477,,,Watford
2012-09-02,H&F Shepherd's Bush,90.21421875,,30.35416666666666,,,Hammersmith and Fulham
2012-09-02,Oxford High St,34.458333333333336,,15.245833333333335,,,Oxford
2012-09-02,Oxford St Ebbes (Cal Club),,24.5,,,,Oxford
2012-09-02,Reading Caversham Road,26.325,,,,,Reading
2012-09-02,Reading Kings Road,31.074999999999992,,24.3125,,,Reading
2012-09-02,Reading Oxford Road,22.645833333333332,,19.862499999999994,,,Reading
2012-09-02,Watford Town Hall,28.708333333333332,,15.458333333333334,,,Watford
2012-09-03,H&F Shepherd's Bush,130.0340625,,52.98750000000001,,,Hammersmith and Fulham
2012-09-03,Oxford High St,62.541666666666664,,21.166666666666668,,,Oxford
2012-09-03,Oxford St Ebbes (Cal Club),,17.166666666666668,,,,Oxford
2012-09-03,Reading Caversham Road,46.29583333333334,,,,,Reading
2012-09-03,Reading Kings Road,58.86249999999998,,25.412500000000005,,,Reading
2012-09-03,Reading Oxford Road,40.80416666666667,,19.704166666666662,,,Reading
2012-09-03,Watford Town Hall,44.666666666666664,,19.375,,,Watford
2012-09-04,H&F Shepherd's Bush,105.52218750000002,,55.99583333333333,,,Hammersmith and Fulham
2012-09-04,Oxford High St,52.833333333333336,,20.85833333333333,,,Oxford
2012-09-04,Oxford St Ebbes (Cal Club),,19.916666666666668,,,,Oxford
2012-09-04,Reading Caversham Road,41.08636363636364,,27.03846153846154,,,Reading
2012-09-04,Reading Kings Road,46.99999999999999,,26.795833333333345,,,Reading
2012-09-04,Reading Oxford Road,33.708695652173915,,20.187499999999996,,,Reading
2012-09-04,Watford Town Hall,37.291666666666664,,22.26086956521739,,,Watford
2012-09-05,H&F Shepherd's Bush,77.76703125000002,,33.14583333333333,,,Hammersmith and Fulham
2012-09-05,Oxford High St,64.54166666666667,,26.09166666666667,,,Oxford
2012-09-05,Oxford St Ebbes (Cal Club),,24.916666666666668,,,,Oxford
2012-09-05,Reading Caversham Road,51.14166666666667,,39.725,,,Reading
2012-09-05,Reading Kings Road,57.02083333333332,,36.30476190476191,,,Reading
2012-09-05,Reading Oxford Road,42.295833333333334,,27.795833333333334,,,Reading
2012-09-05,Watford Town Hall,38.333333333333336,,29.416666666666668,,,Watford
2012-09-06,H&F Shepherd's Bush,140.35359375000002,,67.32083333333334,,,Hammersmith and Fulham
2012-09-06,Oxford High St,56.541666666666664,,29.05416666666667,,,Oxford
2012-09-06,Oxford St Ebbes (Cal Club),,30.916666666666668,,,,Oxford
2012-09-06,Reading Caversham Road,51.72083333333333,,36.09166666666666,,,Reading
2012-09-06,Reading Kings Road,62.462500000000006,,31.339999999999996,,,Reading
2012-09-06,Reading Oxford Road,42.68333333333334,,27.183333333333334,,,Reading
2012-09-06,Watford Town Hall,50.708333333333336,,28.208333333333332,,,Watford
2012-09-07,H&F Shepherd's Bush,155.326875,,88.07916666666667,,,Hammersmith and Fulham
2012-09-07,Oxford High St,72.54166666666667,,29.499999999999996,,,Oxford
2012-09-07,Oxford St Ebbes (Cal Club),,43.583333333333336,,,,Oxford
2012-09-07,Reading Caversham Road,56.80833333333334,,40.56666666666667,,,Reading
2012-09-07,Reading Kings Road,63.640909090909105,,35.28333333333334,,,Reading
2012-09-07,Reading Oxford Road,51.70000000000001,,28.8125,,,Reading
2012-09-07,Watford Town Hall,51.041666666666664,,28.833333333333332,,,Watford
