,Unnamed: 0,Year,Indicator Type,Indicator Name,Area Name,Radius Location,Value,heathrow_distance,LAT,LONG,category
1954,1954,2011,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.77215445703142,19616.70838,51.4106,-0.18867,MEDIUM
1955,1955,2011,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,4.527919941880629,12083.80783,51.3683,-0.5151899999999999,HIGH
1956,1956,2011,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,4.11769393533116,66982.40789,51.7715,-1.29146,HIGH
1957,1957,2011,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.9174818397446205,11948.41495,51.4403,-0.28911,MEDIUM
1958,1958,2011,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,4.2732702386830015,23497.23959,51.3281,-0.70434,HIGH
1959,1959,2011,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.59145507764745,23268.28951,51.3576,-0.17227,MEDIUM
1960,1960,2011,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.71287139996712,17762.401869999998,51.4524,-0.20028,LOWER
1961,1961,2011,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.95601993025338,49791.74229,51.4458,-1.16963,HIGH
1962,1962,2011,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.31721813742984,38818.06153,51.7414,-0.8064399999999999,MEDIUM
1963,1963,2011,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,2.92732713982763,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
1964,1964,2012,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,2.3705483095,11465.53093,51.5244,-0.31405,LOWER
1965,1965,2012,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.9087235182,16573.14549,51.4873,-0.21735,LOWER
1966,1966,2012,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.6629498856,29114.52213,51.7317,-0.4552100000000001,HIGH
1967,1967,2012,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,3.1985187323,7458.185529,51.5366,-0.4418,MEDIUM
1968,1968,2012,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,3.1844115745,5336.984712,51.4624,-0.37847,MEDIUM
1969,1969,2012,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.5937128663,14640.30942,51.3929,-0.28372,MEDIUM
1970,1970,2012,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.7988159683,19616.70838,51.4106,-0.18867,MEDIUM
1971,1971,2012,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,4.2059073846,12083.80783,51.3683,-0.5151899999999999,HIGH
1972,1972,2012,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.9242073236,66982.40789,51.7715,-1.29146,HIGH
1973,1973,2012,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.6293835533000003,11948.41495,51.4403,-0.28911,MEDIUM
1974,1974,2012,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,4.3186882918,23497.23959,51.3281,-0.70434,HIGH
1975,1975,2012,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.5855071971,23268.28951,51.3576,-0.17227,MEDIUM
1976,1976,2012,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.6400842386,17762.401869999998,51.4524,-0.20028,LOWER
1977,1977,2012,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.77014852461377,49791.74229,51.4458,-1.16963,HIGH
1978,1978,2012,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.32203752020757,38818.06153,51.7414,-0.8064399999999999,MEDIUM
1979,1979,2012,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,3.12748007936133,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
1980,1980,2014,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,2.12373604441252,11465.53093,51.5244,-0.31405,LOWER
1981,1981,2014,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.9917355400421293,16573.14549,51.4873,-0.21735,LOWER
1982,1982,2014,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.48813093658122,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1983,1983,2014,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,2.82577547199712,7458.185529,51.5366,-0.4418,MEDIUM
1984,1984,2014,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,2.78956680697738,5336.984712,51.4624,-0.37847,MEDIUM
1985,1985,2014,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.35268766561802,14640.30942,51.3929,-0.28372,LOWER
1986,1986,2014,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.9521584157832903,19616.70838,51.4106,-0.18867,MEDIUM
1987,1987,2014,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,3.60935580047786,12083.80783,51.3683,-0.5151899999999999,HIGH
1988,1988,2014,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.44654431532842,66982.40789,51.7715,-1.29146,MEDIUM
1989,1989,2014,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.3936456855991,11948.41495,51.4403,-0.28911,LOWER
1990,1990,2014,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,3.63254969938621,23497.23959,51.3281,-0.70434,HIGH
1991,1991,2014,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.5059413960252703,23268.28951,51.3576,-0.17227,MEDIUM
1992,1992,2014,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.55600039992767,17762.401869999998,51.4524,-0.20028,LOWER
1993,1993,2014,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.6060708517552,49791.74229,51.4458,-1.16963,HIGH
1994,1994,2014,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.33552247922077,38818.06153,51.7414,-0.8064399999999999,MEDIUM
1995,1995,2014,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,3.0114677757855803,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
1996,1996,2015,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,2.0576181075194,11465.53093,51.5244,-0.31405,LOWER
1997,1997,2015,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.9427254887205,16573.14549,51.4873,-0.21735,LOWER
1998,1998,2015,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.41601516421116,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1999,1999,2015,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,2.69498968038934,7458.185529,51.5366,-0.4418,MEDIUM
2000,2000,2015,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,2.66922320054495,5336.984712,51.4624,-0.37847,MEDIUM
2001,2001,2015,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.2234724175652403,14640.30942,51.3929,-0.28372,LOWER
2002,2002,2015,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.9152709869059903,19616.70838,51.4106,-0.18867,MEDIUM
2003,2003,2015,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,3.59242823464152,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2004,2004,2015,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.46216680397112,66982.40789,51.7715,-1.29146,MEDIUM
2005,2005,2015,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.31785670990423,11948.41495,51.4403,-0.28911,LOWER
2006,2006,2015,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,3.47897511989613,23497.23959,51.3281,-0.70434,MEDIUM
2007,2007,2015,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.60626361766682,23268.28951,51.3576,-0.17227,HIGH
2008,2008,2015,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.50146349181236,17762.401869999998,51.4524,-0.20028,LOWER
2009,2009,2015,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.56350211082213,49791.74229,51.4458,-1.16963,MEDIUM
2010,2010,2015,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.2790798984994,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2011,2011,2015,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,2.98139010675232,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2012,2012,2016,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,1.95537691545006,11465.53093,51.5244,-0.31405,LOWER
2013,2013,2016,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.89231391403986,16573.14549,51.4873,-0.21735,LOWER
2014,2014,2016,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.4220524704030297,29114.52213,51.7317,-0.4552100000000001,MEDIUM
2015,2015,2016,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,2.5811348606271003,7458.185529,51.5366,-0.4418,LOWER
2016,2016,2016,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,2.53544052552465,5336.984712,51.4624,-0.37847,LOWER
2017,2017,2016,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.25222118417175,14640.30942,51.3929,-0.28372,LOWER
2018,2018,2016,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.8829391556173904,19616.70838,51.4106,-0.18867,MEDIUM
2019,2019,2016,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,3.5528290533858,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2020,2020,2016,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.40346227826459,66982.40789,51.7715,-1.29146,MEDIUM
2021,2021,2016,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.21813440965835,11948.41495,51.4403,-0.28911,LOWER
2022,2022,2016,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,3.4338698482130003,23497.23959,51.3281,-0.70434,MEDIUM
2023,2023,2016,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.5128900128463,23268.28951,51.3576,-0.17227,MEDIUM
2024,2024,2016,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.43874652689682,17762.401869999998,51.4524,-0.20028,LOWER
2025,2025,2016,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.56362101285034,49791.74229,51.4458,-1.16963,MEDIUM
2026,2026,2016,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.30400422377402,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2027,2027,2016,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,3.0641936520404203,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2028,2028,2017,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,2.72779593971212,11465.53093,51.5244,-0.31405,MEDIUM
2029,2029,2017,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.6827874040667798,16573.14549,51.4873,-0.21735,LOWER
2030,2030,2017,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.49009204309318,29114.52213,51.7317,-0.4552100000000001,MEDIUM
2031,2031,2017,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,2.55414759867171,7458.185529,51.5366,-0.4418,LOWER
2032,2032,2017,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,2.42382665032109,5336.984712,51.4624,-0.37847,LOWER
2033,2033,2017,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.3069523181452403,14640.30942,51.3929,-0.28372,LOWER
2034,2034,2017,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.77142102096699,19616.70838,51.4106,-0.18867,MEDIUM
2035,2035,2017,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,3.81269410937044,12083.80783,51.3683,-0.5151899999999999,HIGH
2036,2036,2017,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.3002106588699403,66982.40789,51.7715,-1.29146,MEDIUM
2037,2037,2017,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.1258828441548503,11948.41495,51.4403,-0.28911,LOWER
2038,2038,2017,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,3.3200686641697903,23497.23959,51.3281,-0.70434,MEDIUM
2039,2039,2017,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.49802305877662,23268.28951,51.3576,-0.17227,MEDIUM
2040,2040,2017,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.41600469480728,17762.401869999998,51.4524,-0.20028,LOWER
2041,2041,2017,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.7652373792526097,49791.74229,51.4458,-1.16963,HIGH
2042,2042,2017,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,3.4400494718090098,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2043,2043,2018,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,2.62645942267746,11465.53093,51.5244,-0.31405,MEDIUM
2044,2044,2018,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.45816516375221,16573.14549,51.4873,-0.21735,LOWER
2045,2045,2018,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.47246081486133,29114.52213,51.7317,-0.4552100000000001,MEDIUM
2046,2046,2018,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,2.44635575118131,7458.185529,51.5366,-0.4418,LOWER
2047,2047,2018,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,2.32345791252446,5336.984712,51.4624,-0.37847,LOWER
2048,2048,2018,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.3669129978725003,14640.30942,51.3929,-0.28372,LOWER
2049,2049,2018,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.61151634967164,19616.70838,51.4106,-0.18867,MEDIUM
2050,2050,2018,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,4.02499372102337,12083.80783,51.3683,-0.5151899999999999,HIGH
2051,2051,2018,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.22551588601376,66982.40789,51.7715,-1.29146,MEDIUM
2052,2052,2018,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.20017981960034,11948.41495,51.4403,-0.28911,LOWER
2053,2053,2018,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,3.20316438515531,23497.23959,51.3281,-0.70434,MEDIUM
2054,2054,2018,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.51473202946406,23268.28951,51.3576,-0.17227,MEDIUM
2055,2055,2018,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.44192201010618,17762.401869999998,51.4524,-0.20028,LOWER
2056,2056,2018,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.92616432555998,49791.74229,51.4458,-1.16963,HIGH
2057,2057,2018,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.10993441187347,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2058,2058,2018,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,3.55160032970564,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2059,2059,2019,Health - Prevalence,CKD Prevalence,NHS Ealing CCG,Inner,2.5327126986202697,11465.53093,51.5244,-0.31405,LOWER
2060,2060,2019,Health - Prevalence,CKD Prevalence,NHS Hammersmith And Fulham CCG,Outer,1.26201923076923,16573.14549,51.4873,-0.21735,LOWER
2061,2061,2019,Health - Prevalence,CKD Prevalence,NHS Herts Valleys CCG,Outer,3.52076581431108,29114.52213,51.7317,-0.4552100000000001,MEDIUM
2062,2062,2019,Health - Prevalence,CKD Prevalence,NHS Hillingdon CCG,Inner,2.33152827918171,7458.185529,51.5366,-0.4418,LOWER
2063,2063,2019,Health - Prevalence,CKD Prevalence,NHS Hounslow CCG,Inner,2.13815726371118,5336.984712,51.4624,-0.37847,LOWER
2064,2064,2019,Health - Prevalence,CKD Prevalence,NHS Kingston CCG,Inner,2.33573252844207,14640.30942,51.3929,-0.28372,LOWER
2065,2065,2019,Health - Prevalence,CKD Prevalence,NHS Merton CCG,Outer,2.52285660196661,19616.70838,51.4106,-0.18867,LOWER
2066,2066,2019,Health - Prevalence,CKD Prevalence,NHS North West Surrey CCG,Inner,3.7958049196912,12083.80783,51.3683,-0.5151899999999999,HIGH
2067,2067,2019,Health - Prevalence,CKD Prevalence,NHS Oxfordshire CCG,Outer,3.0931321790256203,66982.40789,51.7715,-1.29146,MEDIUM
2068,2068,2019,Health - Prevalence,CKD Prevalence,NHS Richmond CCG,Inner,2.12264557624108,11948.41495,51.4403,-0.28911,LOWER
2069,2069,2019,Health - Prevalence,CKD Prevalence,NHS Surrey Heath CCG,Outer,3.00196473680182,23497.23959,51.3281,-0.70434,MEDIUM
2070,2070,2019,Health - Prevalence,CKD Prevalence,NHS Sutton CCG,Outer,3.48914418872699,23268.28951,51.3576,-0.17227,MEDIUM
2071,2071,2019,Health - Prevalence,CKD Prevalence,NHS Wandsworth CCG,Outer,1.58660637369076,17762.401869999998,51.4524,-0.20028,LOWER
2072,2072,2019,Health - Prevalence,CKD Prevalence,NHS Berkshire West CCG,Outer,3.9750104389373497,49791.74229,51.4458,-1.16963,HIGH
2073,2073,2019,Health - Prevalence,CKD Prevalence,NHS Buckinghamshire CCG,Outer,3.1293870830797004,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2074,2074,2019,Health - Prevalence,CKD Prevalence,NHS East Berkshire CCG,Outer,3.4970321963396604,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2075,2075,2009,Health - Prevalence,Stroke: Prevalence,NHS Ealing CCG,Inner,1.00686832032748,11465.53093,51.5244,-0.31405,LOWER
2076,2076,2009,Health - Prevalence,Stroke: Prevalence,NHS Hammersmith And Fulham CCG,Outer,0.936865117922445,16573.14549,51.4873,-0.21735,LOWER
2077,2077,2009,Health - Prevalence,Stroke: Prevalence,NHS Herts Valleys CCG,Outer,1.6235017626322,29114.52213,51.7317,-0.4552100000000001,HIGH
2078,2078,2009,Health - Prevalence,Stroke: Prevalence,NHS Hillingdon CCG,Inner,1.20586353984913,7458.185529,51.5366,-0.4418,MEDIUM
2079,2079,2009,Health - Prevalence,Stroke: Prevalence,NHS Hounslow CCG,Inner,1.04555769661269,5336.984712,51.4624,-0.37847,MEDIUM
2080,2080,2009,Health - Prevalence,Stroke: Prevalence,NHS Kingston CCG,Inner,1.00887069462352,14640.30942,51.3929,-0.28372,LOWER
2081,2081,2009,Health - Prevalence,Stroke: Prevalence,NHS Merton CCG,Outer,1.00412962982724,19616.70838,51.4106,-0.18867,LOWER
2082,2082,2009,Health - Prevalence,Stroke: Prevalence,NHS North West Surrey CCG,Inner,1.44329271988846,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2083,2083,2009,Health - Prevalence,Stroke: Prevalence,NHS Oxfordshire CCG,Outer,1.5866337830649495,66982.40789,51.7715,-1.29146,HIGH
2084,2084,2009,Health - Prevalence,Stroke: Prevalence,NHS Richmond CCG,Inner,1.11089979527224,11948.41495,51.4403,-0.28911,MEDIUM
2085,2085,2009,Health - Prevalence,Stroke: Prevalence,NHS Surrey Heath CCG,Outer,1.44820610459927,23497.23959,51.3281,-0.70434,MEDIUM
2086,2086,2009,Health - Prevalence,Stroke: Prevalence,NHS Sutton CCG,Outer,1.27858725156781,23268.28951,51.3576,-0.17227,MEDIUM
2087,2087,2009,Health - Prevalence,Stroke: Prevalence,NHS Wandsworth CCG,Outer,0.766173132783743,17762.401869999998,51.4524,-0.20028,LOWER
2088,2088,2009,Health - Prevalence,Stroke: Prevalence,NHS Berkshire West CCG,Outer,1.2078746455806202,49791.74229,51.4458,-1.16963,MEDIUM
2089,2089,2009,Health - Prevalence,Stroke: Prevalence,NHS Buckinghamshire CCG,Outer,1.5078764792759198,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2090,2090,2009,Health - Prevalence,Stroke: Prevalence,NHS East Berkshire CCG,Outer,1.27246390164253,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2091,2091,2010,Health - Prevalence,Stroke: Prevalence,NHS Ealing CCG,Inner,0.9967054618275,11465.53093,51.5244,-0.31405,LOWER
2092,2092,2010,Health - Prevalence,Stroke: Prevalence,NHS Hammersmith And Fulham CCG,Outer,0.9364941583683328,16573.14549,51.4873,-0.21735,LOWER
2093,2093,2010,Health - Prevalence,Stroke: Prevalence,NHS Herts Valleys CCG,Outer,1.6487906992448202,29114.52213,51.7317,-0.4552100000000001,HIGH
2094,2094,2010,Health - Prevalence,Stroke: Prevalence,NHS Hillingdon CCG,Inner,1.22215352402772,7458.185529,51.5366,-0.4418,MEDIUM
2095,2095,2010,Health - Prevalence,Stroke: Prevalence,NHS Hounslow CCG,Inner,1.03592544343121,5336.984712,51.4624,-0.37847,LOWER
2096,2096,2010,Health - Prevalence,Stroke: Prevalence,NHS Kingston CCG,Inner,1.03468006913598,14640.30942,51.3929,-0.28372,LOWER
2097,2097,2010,Health - Prevalence,Stroke: Prevalence,NHS Merton CCG,Outer,1.02358915027639,19616.70838,51.4106,-0.18867,LOWER
2098,2098,2010,Health - Prevalence,Stroke: Prevalence,NHS North West Surrey CCG,Inner,1.51083583826239,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2099,2099,2010,Health - Prevalence,Stroke: Prevalence,NHS Oxfordshire CCG,Outer,1.64287703436976,66982.40789,51.7715,-1.29146,HIGH
2100,2100,2010,Health - Prevalence,Stroke: Prevalence,NHS Richmond CCG,Inner,1.1434365054777902,11948.41495,51.4403,-0.28911,MEDIUM
2101,2101,2010,Health - Prevalence,Stroke: Prevalence,NHS Surrey Heath CCG,Outer,1.51368644725376,23497.23959,51.3281,-0.70434,MEDIUM
2102,2102,2010,Health - Prevalence,Stroke: Prevalence,NHS Sutton CCG,Outer,1.3041860465116295,23268.28951,51.3576,-0.17227,MEDIUM
2103,2103,2010,Health - Prevalence,Stroke: Prevalence,NHS Wandsworth CCG,Outer,0.7765844041219151,17762.401869999998,51.4524,-0.20028,LOWER
2104,2104,2010,Health - Prevalence,Stroke: Prevalence,NHS Berkshire West CCG,Outer,1.23461223390527,49791.74229,51.4458,-1.16963,MEDIUM
2105,2105,2010,Health - Prevalence,Stroke: Prevalence,NHS Buckinghamshire CCG,Outer,1.5252928708773703,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2106,2106,2010,Health - Prevalence,Stroke: Prevalence,NHS East Berkshire CCG,Outer,1.3077170230906,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2107,2107,2011,Health - Prevalence,Stroke: Prevalence,NHS Ealing CCG,Inner,0.9991980292941348,11465.53093,51.5244,-0.31405,LOWER
2108,2108,2011,Health - Prevalence,Stroke: Prevalence,NHS Hammersmith And Fulham CCG,Outer,0.942016539936817,16573.14549,51.4873,-0.21735,LOWER
2109,2109,2011,Health - Prevalence,Stroke: Prevalence,NHS Herts Valleys CCG,Outer,1.64799967508912,29114.52213,51.7317,-0.4552100000000001,HIGH
2110,2110,2011,Health - Prevalence,Stroke: Prevalence,NHS Hillingdon CCG,Inner,1.22392984927977,7458.185529,51.5366,-0.4418,MEDIUM
2111,2111,2011,Health - Prevalence,Stroke: Prevalence,NHS Hounslow CCG,Inner,1.03172626367981,5336.984712,51.4624,-0.37847,LOWER
2112,2112,2011,Health - Prevalence,Stroke: Prevalence,NHS Kingston CCG,Inner,1.04062970251186,14640.30942,51.3929,-0.28372,MEDIUM
2113,2113,2011,Health - Prevalence,Stroke: Prevalence,NHS Merton CCG,Outer,1.03780065068876,19616.70838,51.4106,-0.18867,LOWER
2114,2114,2011,Health - Prevalence,Stroke: Prevalence,NHS North West Surrey CCG,Inner,1.5214401306780705,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2115,2115,2011,Health - Prevalence,Stroke: Prevalence,NHS Oxfordshire CCG,Outer,1.65424471171674,66982.40789,51.7715,-1.29146,HIGH
2116,2116,2011,Health - Prevalence,Stroke: Prevalence,NHS Richmond CCG,Inner,1.16915492563234,11948.41495,51.4403,-0.28911,MEDIUM
2117,2117,2011,Health - Prevalence,Stroke: Prevalence,NHS Surrey Heath CCG,Outer,1.60123411023283,23497.23959,51.3281,-0.70434,HIGH
2118,2118,2011,Health - Prevalence,Stroke: Prevalence,NHS Sutton CCG,Outer,1.32450331125828,23268.28951,51.3576,-0.17227,MEDIUM
2119,2119,2011,Health - Prevalence,Stroke: Prevalence,NHS Wandsworth CCG,Outer,0.808686259084878,17762.401869999998,51.4524,-0.20028,LOWER
2120,2120,2011,Health - Prevalence,Stroke: Prevalence,NHS Berkshire West CCG,Outer,1.25810572257361,49791.74229,51.4458,-1.16963,MEDIUM
2121,2121,2011,Health - Prevalence,Stroke: Prevalence,NHS Buckinghamshire CCG,Outer,1.5584560671793202,38818.06153,51.7414,-0.8064399999999999,HIGH
2122,2122,2011,Health - Prevalence,Stroke: Prevalence,NHS East Berkshire CCG,Outer,1.31607271431647,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
2123,2123,2012,Health - Prevalence,Stroke: Prevalence,NHS Ealing CCG,Inner,0.9497901483801808,11465.53093,51.5244,-0.31405,LOWER
2124,2124,2012,Health - Prevalence,Stroke: Prevalence,NHS Hammersmith And Fulham CCG,Outer,0.921040997376875,16573.14549,51.4873,-0.21735,LOWER
2125,2125,2012,Health - Prevalence,Stroke: Prevalence,NHS Herts Valleys CCG,Outer,1.53893116741805,29114.52213,51.7317,-0.4552100000000001,HIGH
2126,2126,2012,Health - Prevalence,Stroke: Prevalence,NHS Hillingdon CCG,Inner,1.1327271274248505,7458.185529,51.5366,-0.4418,MEDIUM
2127,2127,2012,Health - Prevalence,Stroke: Prevalence,NHS Hounslow CCG,Inner,0.970371596457833,5336.984712,51.4624,-0.37847,LOWER
2128,2128,2012,Health - Prevalence,Stroke: Prevalence,NHS Kingston CCG,Inner,1.01315349172437,14640.30942,51.3929,-0.28372,LOWER
2129,2129,2012,Health - Prevalence,Stroke: Prevalence,NHS Merton CCG,Outer,1.01972883752749,19616.70838,51.4106,-0.18867,LOWER
2130,2130,2012,Health - Prevalence,Stroke: Prevalence,NHS North West Surrey CCG,Inner,1.50981535691435,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2131,2131,2012,Health - Prevalence,Stroke: Prevalence,NHS Oxfordshire CCG,Outer,1.62692948241927,66982.40789,51.7715,-1.29146,HIGH
2132,2132,2012,Health - Prevalence,Stroke: Prevalence,NHS Richmond CCG,Inner,1.11377943807011,11948.41495,51.4403,-0.28911,MEDIUM
2133,2133,2012,Health - Prevalence,Stroke: Prevalence,NHS Surrey Heath CCG,Outer,1.5444015444015402,23497.23959,51.3281,-0.70434,HIGH
2134,2134,2012,Health - Prevalence,Stroke: Prevalence,NHS Sutton CCG,Outer,1.2651382925183898,23268.28951,51.3576,-0.17227,MEDIUM
